UID,SAM_CODE,LAB,ALUMINUM_BATCH_ID,AMMONIA_N_BATCH_ID,ANC_BATCH_ID,CALCIUM_BATCH_ID,CHLORIDE_BATCH_ID,COLOR_BATCH_ID,COND_BATCH_ID,DOC_BATCH_ID,MAGNESIUM_BATCH_ID,NITRATE_N_BATCH_ID,NITRATE_NITRITE_N_BATCH_ID,NITRITE_N_BATCH_ID,NTL_BATCH_ID,PH_BATCH_ID,POTASSIUM_BATCH_ID,PTL_BATCH_ID,SILICA_BATCH_ID,SODIUM_BATCH_ID,SULFATE_BATCH_ID,TOC_BATCH_ID,TSS_BATCH_ID,TURB_BATCH_ID,ALUMINUM_UNITS,AMMONIA_N_UNITS,ANC_UNITS,CALCIUM_UNITS,CHLORIDE_UNITS,COLOR_UNITS,COND_UNITS,DOC_UNITS,MAGNESIUM_UNITS,NITRATE_N_UNITS,NITRATE_NITRITE_N_UNITS,NITRITE_N_UNITS,NTL_UNITS,PH_UNITS,POTASSIUM_UNITS,PTL_UNITS,SILICA_UNITS,SODIUM_UNITS,SULFATE_UNITS,TOC_UNITS,TSS_UNITS,TURB_UNITS,ALUMINUM_DATE_ANALYZED,ALUMINUM_HOLDING_TIME,ALUMINUM_LAB_FLAG,ALUMINUM_LAB_SAMPLE_ID,ALUMINUM_MDL,ALUMINUM_QA_FLAG,ALUMINUM_RESULT,ALUMINUM_RL,AMMONIA_N_DATE_ANALYZED,AMMONIA_N_HOLDING_TIME,AMMONIA_N_LAB_FLAG,AMMONIA_N_LAB_SAMPLE_ID,AMMONIA_N_MDL,AMMONIA_N_QA_FLAG,AMMONIA_N_RESULT,AMMONIA_N_RL,ANC_DATE_ANALYZED,ANC_HOLDING_TIME,ANC_LAB_FLAG,ANC_LAB_SAMPLE_ID,ANC_QA_FLAG,ANC_RESULT,CALCIUM_DATE_ANALYZED,CALCIUM_HOLDING_TIME,CALCIUM_LAB_FLAG,CALCIUM_LAB_SAMPLE_ID,CALCIUM_MDL,CALCIUM_QA_FLAG,CALCIUM_RESULT,CALCIUM_RL,CHLORIDE_DATE_ANALYZED,CHLORIDE_HOLDING_TIME,CHLORIDE_LAB_FLAG,CHLORIDE_LAB_SAMPLE_ID,CHLORIDE_MDL,CHLORIDE_QA_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,COLOR_DATE_ANALYZED,COLOR_HOLDING_TIME,COLOR_LAB_FLAG,COLOR_LAB_SAMPLE_ID,COLOR_MDL,COLOR_QA_FLAG,COLOR_RESULT,COLOR_RL,COND_DATE_ANALYZED,COND_HOLDING_TIME,COND_LAB_FLAG,COND_LAB_SAMPLE_ID,COND_MDL,COND_QA_FLAG,COND_RESULT,COND_RL,DOC_DATE_ANALYZED,DOC_HOLDING_TIME,DOC_LAB_FLAG,DOC_LAB_SAMPLE_ID,DOC_MDL,DOC_QA_FLAG,DOC_RESULT,DOC_RL,MAGNESIUM_DATE_ANALYZED,MAGNESIUM_HOLDING_TIME,MAGNESIUM_LAB_FLAG,MAGNESIUM_LAB_SAMPLE_ID,MAGNESIUM_MDL,MAGNESIUM_QA_FLAG,MAGNESIUM_RESULT,MAGNESIUM_RL,NITRATE_N_DATE_ANALYZED,NITRATE_N_HOLDING_TIME,NITRATE_N_LAB_FLAG,NITRATE_N_LAB_SAMPLE_ID,NITRATE_N_MDL,NITRATE_N_QA_FLAG,NITRATE_N_RESULT,NITRATE_N_RL,NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_LAB_FLAG,NITRATE_NITRITE_N_LAB_SAMPLE_ID,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRITE_N_DATE_ANALYZED,NITRITE_N_HOLDING_TIME,NITRITE_N_LAB_FLAG,NITRITE_N_LAB_SAMPLE_ID,NITRITE_N_MDL,NITRITE_N_QA_FLAG,NITRITE_N_RESULT,NITRITE_N_RL,NTL_DATE_ANALYZED,NTL_HOLDING_TIME,NTL_LAB_FLAG,NTL_LAB_SAMPLE_ID,NTL_MDL,NTL_QA_FLAG,NTL_RESULT,NTL_RL,PH_DATE_ANALYZED,PH_HOLDING_TIME,PH_LAB_FLAG,PH_LAB_SAMPLE_ID,PH_QA_FLAG,PH_RESULT,POTASSIUM_DATE_ANALYZED,POTASSIUM_HOLDING_TIME,POTASSIUM_LAB_FLAG,POTASSIUM_LAB_SAMPLE_ID,POTASSIUM_MDL,POTASSIUM_QA_FLAG,POTASSIUM_RESULT,POTASSIUM_RL,PTL_DATE_ANALYZED,PTL_HOLDING_TIME,PTL_LAB_FLAG,PTL_LAB_SAMPLE_ID,PTL_MDL,PTL_QA_FLAG,PTL_RESULT,PTL_RL,SILICA_DATE_ANALYZED,SILICA_HOLDING_TIME,SILICA_LAB_FLAG,SILICA_LAB_SAMPLE_ID,SILICA_MDL,SILICA_QA_FLAG,SILICA_RESULT,SILICA_RL,SODIUM_DATE_ANALYZED,SODIUM_HOLDING_TIME,SODIUM_LAB_SAMPLE_ID,SODIUM_MDL,SODIUM_QA_FLAG,SODIUM_RESULT,SODIUM_RL,SULFATE_DATE_ANALYZED,SULFATE_HOLDING_TIME,SULFATE_LAB_FLAG,SULFATE_LAB_SAMPLE_ID,SULFATE_MDL,SULFATE_QA_FLAG,SULFATE_RESULT,SULFATE_RL,NO3toP,TOC_HOLDING_TIME,TOC_RESULT,TSS_DATE_ANALYZED,TSS_HOLDING_TIME,TSS_LAB_SAMPLE_ID,TSS_MDL,TSS_QA_FLAG,TSS_RESULT,TSS_RL,TURB_DATE_ANALYZED,TURB_HOLDING_TIME,TURB_LAB_FLAG,TURB_LAB_SAMPLE_ID,TURB_MDL,TURB_QA_FLAG,TURB_RESULT,TURB_RL,ANC_FLAG,CALCIUM_FLAG,CHLORIDE_FLAG,COLOR_FLAG,COND_FLAG,DOC_FLAG,MAGNESIUM_FLAG,NITRATE_N_FLAG,NITRATE_NITRITE_N_FLAG,NTL_FLAG,PH_FLAG,POTASSIUM_FLAG,PTL_FLAG,SILICA_FLAG,SODIUM_FLAG,SULFATE_FLAG,TSS_FLAG,TURB_FLAG,CHEM_SAMPLE_ID,CHEM_SHIP_FLAG,NUTS_SAMPLE_ID,NUTS_SHIP_FLAG,SITE_ID,VISIT_NO,DATE_COL,ELEVATION,EPA_REG,EVAL_NAME,HUC2,HUC8,LAT_DD83,LON_DD83,ST_SITEID,ST_STRATUM,XCOORD,YCOORD
7367,REGULAR,WRS,121106.1,120725.2,120724.1,121106.1,120726.1,120724,120724.1,120814.1,121106.1,120726.1,120726.1,120726.1,120727.1,120724.1,121106.1,120727.1,120724.1,121106.1,120726.1,,,120724.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,106,<LRL (0.02),1210488,0.01,L,0.017,0.02,7/25/2012,2,,1210488,0.002,,0.03,0.004,7/24/2012,1,,1210488,,480.1,11/6/2012,106,,1210488,0.02,,6.638,0.04,7/26/2012,3,,1210488,0.03,,2.107,0.06,7/24/2012,1,,1210488,,,13,5,7/24/2012,1,,1210488,,,58.8,2,8/14/2012,22,,1210488,0.1,,1.63,0.2,11/6/2012,106,,1210488,0.01,,1.813,0.02,7/26/2012,3,<LRL (0.02),1210488,0.01,ND,0.007,0.02,7/26/2012,3,,1210488,0.01,ND,0.008,0.02,7/26/2012,3,<LRL (0.02),1210488,0.01,L,0.001,0.02,7/27/2012,4,,1210488,0.01,,0.114,0.02,7/24/2012,1,,1210488,,7.68,11/6/2012,106,,1210488,0.04,,0.434,0.08,7/27/2012,4,,1210488,2,,6,4,7/24/2012,1,,1210488,0.005,,3.312,0.01,11/6/2012,106,1210488,0.02,,1.538,0.04,7/26/2012,3,,1210488,0.09,,3.029,0.18,0.001166667,NA,NA,,NA,,,,NA,NA,7/24/2012,1,,1210488,,L,0.14,2,,,,,,,,,,,,,,,,,,,647060,,647063,,NLA12_UT_203,1,7/23/2012,2909.22,Region_8,Lake Mary,16,16020204,40.58885713,-111.5899784,NLA12_UT_203,UT_NLA12NEW,_1302582.129,453243.1661
7368,REGULAR,WRS,121106.1,120730.1,120725.1,121106.1,120726.1,120725,120725.1,120814.1,121106.1,120726.1,120726.1,120726.1,120727.1,120725.1,121106.1,120727.1,120726.1,121106.1,120726.1,,,120725.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,106,<LRL (0.02),1210507,0.01,ND,0.008,0.02,7/30/2012,7,,1210507,0.002,,0.038,0.004,7/25/2012,2,,1210507,,1177,11/6/2012,106,,1210507,0.02,,22.31,0.04,7/26/2012,3,,1210507,0.03,,32.048,0.06,7/25/2012,2,,1210507,,,14,5,7/25/2012,2,,1210507,,,345,2,8/14/2012,22,,1210507,0.1,,2.68,0.2,11/6/2012,106,,1210507,0.01,,8.229,0.02,7/26/2012,3,,1210507,0.01,,0.08,0.02,7/26/2012,3,,1210507,0.01,,0.086,0.02,7/26/2012,3,<LRL (0.02),1210507,0.01,L,0.006,0.02,7/27/2012,4,,1210507,0.01,,0.344,0.02,7/25/2012,2,,1210507,,7.99,11/6/2012,106,,1210507,0.04,,2.269,0.08,7/27/2012,4,,1210507,2,,37,4,7/26/2012,3,,1210507,0.005,,2.698,0.01,11/6/2012,106,1210507,0.02,,31.17,0.04,7/26/2012,3,,1210507,0.09,,56.28,0.18,0.002162162,NA,NA,,NA,,,,NA,NA,7/25/2012,2,,1210507,,,5.36,2,,,,,,,,,,,,,,,,,,,646490,,646493,,NLA12_AL_104,1,7/23/2012,22.28,Region_4,Demopolis Lake,3,3160201,32.51586852,-87.86108477,NLA12_AL_104,AL_NLA07RVT,759549.5573,_524956.9932
7369,REGULAR,WRS,121107.1,120730.1,120726.1,121107.1,120726.1,120726,120726.1,120815.1,121107.1,120726.1,120726.1,120726.1,120801.1,120726.1,121107.1,120801.1,120726.1,121107.1,120726.1,,,120726.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/7/2012,107,<LRL (0.02),1210528,0.01,ND,0,0.02,7/30/2012,7,,1210528,0.002,,0.028,0.004,7/26/2012,3,,1210528,,2413,11/7/2012,107,,1210528,0.02,,16.21,0.04,7/26/2012,3,,1210528,0.03,,5.946,0.06,7/26/2012,3,,1210528,,,12,5,7/26/2012,3,,1210528,,,283,2,8/15/2012,23,,1210528,0.1,,8.11,0.2,11/7/2012,107,,1210528,0.01,,15.39,0.02,7/26/2012,3,<LRL (0.02),1210528,0.01,ND,0,0.02,7/26/2012,3,,1210528,0.01,ND,0,0.02,7/26/2012,3,<LRL (0.02),1210528,0.01,ND,0,0.02,8/1/2012,9,,1210528,0.01,,1.905,0.02,7/26/2012,3,,1210528,,9,11/7/2012,107,,1210528,0.04,,8.541,0.08,8/1/2012,9,,1210528,2,,144,4,7/26/2012,3,,1210528,0.005,,4.669,0.01,11/7/2012,107,1210528,0.02,,17.15,0.04,7/26/2012,3,,1210528,0.09,,18.825,0.18,0,NA,NA,,NA,,,,NA,NA,7/26/2012,3,,1210528,,,21.24,2,,,,,,,,,,,,,,,,,,,649580,Ship Flag,649583,Ship Flag,NLA12_NE_106,1,7/23/2012,391.66,Region_7,Wildwood Lake,10,10200203,41.03542015,-96.83772744,NLA12_NE_106,NE_NLA07RVT,_69867.42498,396478.684
7370,REGULAR,WRS,121106.1,120730.1,120725.1,121106.1,120726.1,120725,120725.1,120814.1,121106.1,120726.1,120726.1,120726.1,120727.1,120725.1,121106.1,120727.1,120726.1,121106.1,120726.1,,,120725.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,106,<LRL (0.02),1210496,0.01,ND,0,0.02,7/30/2012,7,,1210496,0.002,,0.019,0.004,7/25/2012,2,,1210496,,2979,11/6/2012,106,,1210496,0.02,,38.61,0.04,7/26/2012,3,,1210496,0.03,,18.069,0.06,7/25/2012,2,,1210496,,,16,5,7/25/2012,2,,1210496,,,358,2,8/14/2012,22,,1210496,0.1,,8.68,0.2,11/6/2012,106,,1210496,0.01,,18.17,0.02,7/26/2012,3,<LRL (0.02),1210496,0.01,ND,0.002,0.02,7/26/2012,3,,1210496,0.01,ND,0.002,0.02,7/26/2012,3,<LRL (0.02),1210496,0.01,ND,0,0.02,7/27/2012,4,,1210496,0.01,,1.051,0.02,7/25/2012,2,,1210496,,8.54,11/6/2012,106,,1210496,0.04,,4.408,0.08,7/27/2012,4,,1210496,2,,58,4,7/26/2012,3,,1210496,0.005,,16.357,0.01,11/6/2012,106,1210496,0.02,,7.125,0.04,7/26/2012,3,,1210496,0.09,,17.449,0.18,3.45E-05,NA,NA,,NA,,,,NA,NA,7/25/2012,2,,1210496,,,4.72,2,,,,,,,,,,,,,,,,,,,654650,,654653,,NLA12_IN_108,1,7/23/2012,218.5,Region_5,Bruce Lake,5,5120106,41.07631805,-86.46293011,NLA12_IN_108,IN_NLA07RVT,793619.5829,440605.3776
7371,REGULAR,WRS,121106.1,120730.1,120725.1,121106.1,120726.1,120725,120725.1,120814.1,121106.1,120726.1,120726.1,120726.1,120727.1,120725.1,121106.1,120727.1,120726.1,121106.1,120726.1,,,120725.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,106,<LRL (0.02),1210499,0.01,ND,0,0.02,7/30/2012,7,,1210499,0.002,,0.013,0.004,7/25/2012,2,,1210499,,3373,11/6/2012,106,,1210499,0.02,,49.83,0.04,7/26/2012,3,,1210499,0.03,,29.244,0.06,7/25/2012,2,,1210499,,,7,5,7/25/2012,2,,1210499,,,502,2,8/14/2012,22,,1210499,0.1,,3.78,0.2,11/6/2012,106,,1210499,0.01,,25.38,0.02,7/26/2012,3,<LRL (0.02),1210499,0.01,ND,0.002,0.02,7/26/2012,3,,1210499,0.01,ND,0.002,0.02,7/26/2012,3,<LRL (0.02),1210499,0.01,ND,0,0.02,7/27/2012,4,,1210499,0.01,,0.531,0.02,7/25/2012,2,,1210499,,8.56,11/6/2012,106,,1210499,0.04,,3.653,0.08,7/27/2012,4,,1210499,2,,151,4,7/26/2012,3,,1210499,0.005,,26.551,0.01,11/6/2012,106,1210499,0.02,,15.29,0.04,7/26/2012,3,,1210499,0.09,,55.8,0.18,1.32E-05,NA,NA,,NA,,,,NA,NA,7/25/2012,2,,1210499,,,15.49,2,,,,,,,,,,,,,,,,,,,629390,,629393,,NLA12_IA_120,2,7/23/2012,426.54,Region_7,Storm Lake,7,7100006,42.62364617,-95.19096081,NLA12_IA_120,IA_NLA12NEW,65962.14668,574142.3309
7372,REGULAR,WRS,121106.1,120730.1,120725.1,121106.1,120726.1,120725,120725.1,120814.1,121106.1,120726.1,120726.1,120726.1,120727.1,120725.1,121106.1,120727.1,120726.1,121106.1,120726.1,,,120725.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,106,,1210506,0.01,,0.039,0.02,7/30/2012,7,,1210506,0.002,,0.014,0.004,7/25/2012,2,,1210506,,298.2,11/6/2012,106,,1210506,0.02,,4.321,0.04,7/26/2012,3,,1210506,0.03,,93.525,0.06,7/25/2012,2,,1210506,,,38,5,7/25/2012,2,,1210506,,,392,2,8/14/2012,22,,1210506,0.1,,6.71,0.2,11/6/2012,106,,1210506,0.01,,6.109,0.02,7/26/2012,3,,1210506,0.01,,0.022,0.02,7/26/2012,3,,1210506,0.01,,0.023,0.02,7/26/2012,3,<LRL (0.02),1210506,0.01,L,0.001,0.02,7/27/2012,4,,1210506,0.01,,0.44,0.02,7/25/2012,2,,1210506,,7.34,11/6/2012,106,,1210506,0.04,,3.425,0.08,7/27/2012,4,,1210506,2,,54,4,7/26/2012,3,,1210506,0.005,,7.85,0.01,11/6/2012,106,1210506,0.02,,57.84,0.04,7/26/2012,3,,1210506,0.09,,17.81,0.18,0.000407407,NA,NA,,NA,,,,NA,NA,7/25/2012,2,,1210506,,,4.34,2,,,,,,,,,,,,,,,,,,,621590,,621593,,NLA12_MS_103,1,7/23/2012,15,Region_4,Moon Lake,3,3170006,30.4715671,-88.61299272,NLA12_MS_103,MS_NLA07RVT,707197.6933,_757554.4318
7374,REGULAR,WRS,121106.1,120725.2,120724.1,121106.1,120726.1,120724,120724.1,120814.1,121106.1,120726.1,120726.1,120726.1,120727.1,120724.1,121106.1,120727.1,120724.1,121106.1,120726.1,,,120724.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,108,<LRL (0.02),1210486,0.01,ND,0.003,0.02,7/25/2012,4,,1210486,0.002,,0.03,0.004,7/24/2012,3,,1210486,,1790,11/6/2012,108,,1210486,0.02,,29.65,0.04,7/26/2012,5,,1210486,0.03,,15.72,0.06,7/24/2012,3,,1210486,,,20,5,7/24/2012,3,,1210486,,,450,2,8/14/2012,24,,1210486,0.1,,2.5,0.2,11/6/2012,108,,1210486,0.01,,16.3,0.02,7/26/2012,5,<LRL (0.02),1210486,0.01,ND,0.006,0.02,7/26/2012,5,,1210486,0.01,ND,0.006,0.02,7/26/2012,5,<LRL (0.02),1210486,0.01,ND,0,0.02,7/27/2012,6,,1210486,0.01,,0.376,0.02,7/24/2012,3,,1210486,,8.28,11/6/2012,108,,1210486,0.04,,2.873,0.08,7/27/2012,6,,1210486,2,,25,4,7/24/2012,3,,1210486,0.005,,2.212,0.01,11/6/2012,108,1210486,0.02,,37.92,0.04,7/26/2012,5,,1210486,0.09,,108.717,0.18,0.00024,NA,NA,,NA,,,,NA,NA,7/24/2012,3,,1210486,,,2.29,2,,,,,,,,,,,,,,,,,,,646610,Ship Flag,646613,Ship Flag,NLA12_AL_101,2,7/21/2012,57.03,Region_4,Holt Lock and Dam,3,3160112,33.29204144,-87.3913824,NLA12_AL_101,AL_NLA07RVT,795432.2051,_434840.7897
7375,REGULAR,WRS,121106.1,120725.2,120724.1,121106.1,120726.1,120724,120724.1,120810.1,121106.1,120726.1,120726.1,120726.1,120727.1,120724.1,121106.1,120727.1,120724.1,121106.1,120726.1,,,120724.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,107,<LRL (0.02),1210484,0.01,ND,0.002,0.02,7/25/2012,3,,1210484,0.002,,0.023,0.004,7/24/2012,2,,1210484,,418.7,11/6/2012,107,,1210484,0.02,,4.608,0.04,7/26/2012,4,,1210484,0.03,,1.949,0.06,7/24/2012,2,,1210484,,,21,5,7/24/2012,2,,1210484,,,52.4,2,8/10/2012,19,,1210484,0.1,,3.82,0.2,11/6/2012,107,,1210484,0.01,,2.225,0.02,7/26/2012,4,<LRL (0.02),1210484,0.01,ND,0.003,0.02,7/26/2012,4,,1210484,0.01,ND,0.003,0.02,7/26/2012,4,<LRL (0.02),1210484,0.01,ND,0,0.02,7/27/2012,5,,1210484,0.01,,0.379,0.02,7/24/2012,2,,1210484,,7.73,11/6/2012,107,,1210484,0.04,,1.123,0.08,7/27/2012,5,,1210484,2,,33,4,7/24/2012,2,,1210484,0.005,,5.049,0.01,11/6/2012,107,1210484,0.02,,1.703,0.04,7/26/2012,4,,1210484,0.09,,2.058,0.18,9.09E-05,NA,NA,,NA,,,,NA,NA,7/24/2012,2,,1210484,,,4.15,2,,,,,,,,,,,,,,,,,,,646550,,646553,,NLA12_AL_112,1,7/22/2012,78.07,Region_4,Shepherds Lake,3,3160106,33.36486204,-88.16688028,NLA12_AL_112,AL_NLA12NEW,723277.5477,_432936.8207
7376,REGULAR,WRS,121106.1,120725.2,120724.1,121106.1,120726.1,120724,120724.1,120810.1,121106.1,120726.1,120726.1,120726.1,120727.1,120724.1,121106.1,120727.1,120724.1,121106.1,120726.1,,,120724.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,108,<LRL (0.02),1210485,0.01,ND,0.002,0.02,7/25/2012,4,,1210485,0.002,,0.023,0.004,7/24/2012,3,,1210485,,91.6,11/6/2012,108,,1210485,0.02,,1.173,0.04,7/26/2012,5,,1210485,0.03,,1.69,0.06,7/24/2012,3,,1210485,,,15,5,7/24/2012,3,,1210485,,,20.7,2,8/10/2012,20,,1210485,0.1,,2.5,0.2,11/6/2012,108,,1210485,0.01,,0.61,0.02,7/26/2012,5,<LRL (0.02),1210485,0.01,ND,0.004,0.02,7/26/2012,5,,1210485,0.01,ND,0.005,0.02,7/26/2012,5,<LRL (0.02),1210485,0.01,ND,0.001,0.02,7/27/2012,6,,1210485,0.01,,0.326,0.02,7/24/2012,3,,1210485,,6.86,11/6/2012,108,,1210485,0.04,,1.106,0.08,7/27/2012,6,,1210485,2,,24,4,7/24/2012,3,,1210485,0.005,,8.858,0.01,11/6/2012,108,1210485,0.02,,1.171,0.04,7/26/2012,5,,1210485,0.09,,1.616,0.18,0.000166667,NA,NA,,NA,,,,NA,NA,7/24/2012,3,,1210485,,,2,2,,,,,,,,,,,,,,,,,,,646580,Ship Flag,646583,Ship Flag,NLA12_AL_R05,1,7/21/2012,71.04,Region_4,LAKE LURLEEN,3,3160113,33.28949519,-87.68596227,NLA12_AL_R05,AL_NLA12NEW,768308.7168,_437547.5639
7377,REGULAR,WRS,121106.1,120725.2,120724.1,121106.1,120726.1,120724,120724.1,120814.1,121106.1,120726.1,120726.1,120726.1,120727.1,120724.1,121106.1,120727.1,120724.1,121106.1,120726.1,,,120724.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,107,<LRL (0.02),1210491,0.01,ND,0.003,0.02,7/25/2012,3,,1210491,0.002,,0.0091,0.004,7/24/2012,2,,1210491,,315.5,11/6/2012,107,,1210491,0.02,,4.901,0.04,7/26/2012,4,,1210491,0.03,,2.039,0.06,7/24/2012,2,,1210491,,,34,5,7/24/2012,2,,1210491,,,43.1,2,8/14/2012,23,,1210491,0.1,,8.32,0.2,11/6/2012,107,,1210491,0.01,,1.047,0.02,7/26/2012,4,<LRL (0.02),1210491,0.01,ND,0.002,0.02,7/26/2012,4,,1210491,0.01,ND,0.002,0.02,7/26/2012,4,<LRL (0.02),1210491,0.01,ND,0,0.02,7/27/2012,5,,1210491,0.01,,1.808,0.02,7/24/2012,2,,1210491,,6.1,11/6/2012,107,,1210491,0.04,,0.388,0.08,7/27/2012,5,,1210491,2,,176,4,7/24/2012,2,,1210491,0.005,,3.175,0.01,11/6/2012,107,1210491,0.02,,1.045,0.04,7/26/2012,4,,1210491,0.09,,1.109,0.18,1.14E-05,NA,NA,,NA,,,,NA,NA,7/24/2012,2,,1210491,,,23.1,2,,,,,,,,,,,,,,,,,,,648410,,648413,,NLA12_NY_R07,1,7/22/2012,467.57,Region_2,NY_R07,2,2050103,42.14582693,-76.49743796,NLA12_NY_R07,,1589840.894,684144.5205
7378,REGULAR,WRS,121106.1,120730.1,120725.1,121106.1,120726.1,120725,120725.1,120814.1,121106.1,120726.1,120726.1,120726.1,120727.1,120725.1,121106.1,120727.1,120726.1,121106.1,120726.1,,,120725.1,mg/L,mg N/L,ueq/L,mg/L,mg/L,APHA Pt_Co,uS/cm @ 25C,mg/L,mg/L,mg N/L,mg N/L,mg N/L,mg/L,Std. Units,mg/L,ug/L,mg/L,mg/L,mg/L,,,NTU,11/6/2012,105,<LRL (0.02),1210508,0.01,ND,0.008,0.02,7/30/2012,6,,1210508,0.002,,0.016,0.004,7/25/2012,1,,1210508,,184,11/6/2012,105,,1210508,0.02,,1.173,0.04,7/26/2012,2,,1210508,0.03,,0.943,0.06,7/25/2012,1,,1210508,,,10,5,7/25/2012,1,,1210508,,,23.7,2,8/14/2012,21,,1210508,0.1,,2.14,0.2,11/6/2012,105,,1210508,0.01,,0.894,0.02,7/26/2012,2,<LRL (0.02),1210508,0.01,ND,0.003,0.02,7/26/2012,2,,1210508,0.01,ND,0.004,0.02,7/26/2012,2,<LRL (0.02),1210508,0.01,ND,0.001,0.02,7/27/2012,3,,1210508,0.01,,0.159,0.02,7/25/2012,1,,1210508,,7.25,11/6/2012,105,,1210508,0.04,,1.128,0.08,7/27/2012,3,,1210508,2,,13,4,7/26/2012,2,,1210508,0.005,,4.332,0.01,11/6/2012,105,1210508,0.02,,1.454,0.04,7/26/2012,2,,1210508,0.09,,0.817,0.18,0.000230769,NA,NA,,NA,,,,NA,NA,7/25/2012,1,,1210508,,,1.57,2,,,,,,,,,,,,,,,,,,,641330,,641333,,NLA12_VA_R14,1,7/24/2012,281.62,Region_3,LESTER POND,3,3010103,36.74988308,-79.87361354,NLA12_VA_R14,,1419630.679,36686.15103
