SITE_ID,VISIT_NO,UID,DATE_COL,ELEVATION,EPA_REG,EVAL_NAME,HUC2,HUC8,LAT_DD83,LON_DD83,ST_SITEID,ST_STRATUM,XCOORD,YCOORD
NLA12_LA_124,,,,0.93,Region_6,,8,8090203,30.03015895,_89.73792412,NLA12_LA_124,LA_NLA12NEW,602899.1126,_814193.8616
NLA12_LA_125,,,,22.22,Region_6,Unnamed,8,8060100,32.30280455,_90.95298966,NLA12_LA_125,LA_NLA12NEW,472618.7789,_568704.9791
NLA12_LA_126,,,,0.02,Region_6,Unnamed,8,8080103,29.47782476,_91.82166173,NLA12_LA_126,LA_NLA12NEW,405135.4517,_886415.8501
NLA12_LA_127,,,,0.05,Region_6,,8,8090301,29.39106642,_90.1340317,NLA12_LA_127,LA_NLA12NEW,569184.7779,_887366.5897
NLA12_LA_128,,,,6.4,Region_6,,8,8080101,30.73325883,_91.72767498,NLA12_LA_128,LA_NLA12NEW,407979.9767,_746803.3246
NLA12_LA_129,,,,19.75,Region_6,,8,8040207,32.46187167,_92.14639727,NLA12_LA_129,LA_NLA12NEW,360215.9445,_556218.7636
NLA12_LA_130,,,,0.33,Region_6,,8,8080202,29.66456356,_92.74189402,NLA12_LA_130,LA_NLA12NEW,315239.1834,_869216.9317
NLA12_LA_131,,,,0,Region_6,,8,8090203,29.65218573,_89.70411098,NLA12_LA_131,LA_NLA12NEW,608925.5656,_855815.9416
NLA12_LA_132,,,,1.47,Region_6,,8,8080101,30.13858843,_91.34614569,NLA12_LA_132,LA_NLA12NEW,447619.1153,_811067.46
NLA12_LA_133,,,,0.54,Region_6,,8,8080101,29.55537959,_91.45139949,NLA12_LA_133,LA_NLA12NEW,440598.7956,_876180.517
NLA12_LA_134,1,6603,6/14/2012,0,Region_6,Grand Lake,8,8080202,29.87714604,_92.79850122,NLA12_LA_134,LA_NLA12NEW,308970.0624,_845838.1207
NLA12_LA_134,2,6856,6/28/2012,0,Region_6,Grand Lake,8,8080202,29.87714604,_92.79850122,NLA12_LA_134,LA_NLA12NEW,308970.0624,_845838.1207
NLA12_LA_135,,,,0,Region_6,,8,8090301,29.13607814,_90.20025665,NLA12_LA_135,LA_NLA12NEW,564489.7517,_915956.4202
NLA12_LA_136,,,,11.29,Region_6,Big Buttonwood Lake,8,8080102,30.90324099,_92.03311324,NLA12_LA_136,LA_NLA12NEW,378041.6079,_729187.8527
NLA12_LA_137,,,,0.54,Region_6,,8,8090302,29.40298568,_90.52995079,NLA12_LA_137,LA_NLA12NEW,530736.0702,_888339.2784
NLA12_LA_138,,,,68.54,Region_6,,11,11140206,32.18750058,_93.80640416,NLA12_LA_138,LA_NLA12NEW,205790.5688,_591735.0877
NLA12_LA_139,,,,53.85,Region_6,Unnamed,11,11140201,32.98040864,_93.8123393,NLA12_LA_139,LA_NLA12NEW,203198.3541,_503339.7677
NLA12_LA_140,,,,0,Region_6,Unnamed,8,8090203,30.00110799,_90.08868292,NLA12_LA_140,LA_NLA12NEW,569374.0841,_819574.5777
NLA12_LA_141,1,6797,6/25/2012,10.69,Region_6,Unnamed,8,8060100,31.27688512,_91.63026546,NLA12_LA_141,LA_NLA12NEW,414496.6349,_685988.4011
NLA12_LA_142,,,,0.01,Region_6,,8,8080103,29.59275077,_91.89438676,NLA12_LA_142,LA_NLA12NEW,397538.1763,_873995.1537
NLA12_LA_143,,,,0,Region_6,,8,8090301,29.51589711,_90.03805436,NLA12_LA_143,LA_NLA12NEW,577618.1101,_872979.0511
NLA12_LA_144,,,,11.72,Region_6,Unnamed,8,8080101,30.92271155,_91.65931226,NLA12_LA_144,LA_NLA12NEW,413542.031,_725468.2216
NLA12_LA_145,,,,42.93,Region_6,,8,8040303,32.26394139,_92.75775817,NLA12_LA_145,LA_NLA12NEW,303845.89,_580406.364
NLA12_LA_146,,,,0,Region_6,,8,8080202,29.61943652,_92.5344402,NLA12_LA_146,LA_NLA12NEW,335485.2472,_873507.2757
NLA12_LA_147,,,,0,Region_6,,8,8090301,29.35092363,_90.02983693,NLA12_LA_147,LA_NLA12NEW,579561.0464,_891176.4526
NLA12_LA_148,,,,41.38,Region_6,Unnamed,8,8070205,30.65777011,_90.41398229,NLA12_LA_148,LA_NLA12NEW,533794.6697,_748672.5209
NLA12_LA_149,,,,0,Region_6,Unnamed,8,8080101,29.78244774,_91.33314945,NLA12_LA_149,LA_NLA12NEW,450807.9712,_850476.4371
NLA12_LA_150,,,,0,Region_6,,8,8080202,29.7434765,_92.80772703,NLA12_LA_150,LA_NLA12NEW,308578.0003,_860686.8482
NLA12_LA_151,,,,1.03,Region_6,,8,8090301,29.22282627,_90.10582443,NLA12_LA_151,LA_NLA12NEW,573073.6211,_905801.2647
NLA12_LA_152,1,6662,6/19/2012,29.46,Region_6,Crooked Creek Reservoir,8,8080201,30.8320389,_92.48221774,NLA12_LA_152,LA_NLA12NEW,335556.0124,_738783.9854
NLA12_LA_153,,,,0.84,Region_6,,8,8090302,29.35098867,_90.75062145,NLA12_LA_153,LA_NLA12NEW,509665.6642,_895299.9288
NLA12_LA_154,1,6723,6/21/2012,43.21,Region_6,Unnamed,11,11140206,32.35170266,_93.76873875,NLA12_LA_154,LA_NLA12NEW,208893.7692,_573354.1938
NLA12_LA_155,1,6724,6/21/2012,75.9,Region_6,Unnamed,11,11140203,32.58069163,_93.2587742,NLA12_LA_155,LA_NLA12NEW,255888.9251,_546581.8539
NLA12_LA_156,,,,0.82,Region_6,,8,8090203,29.95381409,_89.50263821,NLA12_LA_156,LA_NLA12NEW,626096.0356,_821125.3457
NLA12_LA_157,,,,14.34,Region_6,Wade Lake,8,8040306,31.67532422,_91.70250922,NLA12_LA_157,LA_NLA12NEW,405643.6785,_641995.572
NLA12_LA_158,,,,0.06,Region_6,,8,8080202,29.63021455,_92.33406208,NLA12_LA_158,LA_NLA12NEW,354827.5047,_871585.3223
NLA12_LA_159,,,,0,Region_6,Big Mar,8,8090203,29.83524091,_89.90838991,NLA12_LA_159,LA_NLA12NEW,587895.1766,_836843.2644
NLA12_LA_160,,,,3.16,Region_6,,8,8080101,30.29796116,_91.70455186,NLA12_LA_160,LA_NLA12NEW,412371.6857,_795014.331
NLA12_LA_161,1,6644,6/18/2012,23.19,Region_6,Unnamed,11,11140207,31.49306187,_92.68523484,NLA12_LA_161,LA_NLA12NEW,313634.2452,_665990.5476
NLA12_LA_162,,,,0,Region_6,,8,8080202,29.71734759,_92.8851484,NLA12_LA_162,LA_NLA12NEW,301191.8142,_863831.4252
NLA12_LA_163,,,,1.29,Region_6,,8,8090203,29.53452767,_89.7283288,NLA12_LA_163,LA_NLA12NEW,607446.9196,_868986.9729
NLA12_LA_164,,,,2.08,Region_6,Unnamed,8,8090301,30.02005962,_90.48279549,NLA12_LA_164,LA_NLA12NEW,531335.5798,_819757.6155
NLA12_LA_165,,,,0,Region_6,,8,8090302,29.31851945,_91.01278935,NLA12_LA_165,LA_NLA12NEW,484424.3051,_900263.5227
NLA12_LA_166,,,,19.15,Region_6,Unnamed,8,8080205,30.48766233,_93.30534328,NLA12_LA_166,LA_NLA12NEW,258148.5654,_779605.6833
NLA12_LA_167,,,,1.13,Region_6,,8,8090302,29.18319543,_90.24559642,NLA12_LA_167,LA_NLA12NEW,559766.4521,_911015.8265
NLA12_LA_168,,,,3.7,Region_6,Unnamed,8,8080202,30.22342818,_92.82599706,NLA12_LA_168,LA_NLA12NEW,305034.148,_807516.8367
NLA12_LA_169,,,,0,Region_6,,8,8090302,29.42295077,_91.07831534,NLA12_LA_169,LA_NLA12NEW,477466.2393,_889038.813
NLA12_LA_170,,,,0.33,Region_6,Unnamed,8,8080206,29.90128835,_93.50309736,NLA12_LA_170,LA_NLA12NEW,240918.4295,_845199.37
NLA12_LA_171,,,,0,Region_6,Unnamed,8,8090203,29.84404664,_89.70593501,NLA12_LA_171,LA_NLA12NEW,607341.1309,_834595.3636
NLA12_LA_172,1,6918,6/29/2012,8.09,Region_6,City Park Lake,8,8070202,30.42278073,_91.16499276,NLA12_LA_172,LA_NLA12NEW,463423.2708,_778681.6602
NLA12_MA_101,1,8436,9/7/2012,1.75,Region_1,Dicks Pond,1,1090002,41.75998432,_70.65598838,NLA12_MA_101,MA_NLA07RVT,2067406.856,754593.3488
NLA12_MA_101,2,8672,9/21/2012,1.75,Region_1,Dicks Pond,1,1090002,41.75998432,_70.65598838,NLA12_MA_101,MA_NLA07RVT,2067406.856,754593.3488
NLA12_MA_102,1,8494,9/11/2012,30.85,Region_1,Norton Reservoir,1,1090004,41.98955896,_71.20506636,NLA12_MA_102,MA_NLA07RVT,2017023.629,767589.9762
NLA12_MA_103,1,8613,9/17/2012,536.84,Region_1,Buckley Dunton Lake,1,1080206,42.31302099,_73.13713927,NLA12_MA_103,MA_NLA07RVT,1854409.767,763281.6637
NLA12_MA_104,1,8497,9/12/2012,45.85,Region_1,Long Pond,1,1070006,42.69394175,_71.37031557,NLA12_MA_104,MA_NLA07RVT,1983699.819,840223.8779
NLA12_MA_105,1,8437,9/6/2012,195.05,Region_1,Tully Lake,1,1080202,42.64690672,_72.21849668,NLA12_MA_105,MA_NLA12NEW,1918146.546,817724.2389
NLA12_MA_105,2,8652,9/20/2012,195.05,Region_1,Tully Lake,1,1080202,42.64690672,_72.21849668,NLA12_MA_105,MA_NLA12NEW,1918146.546,817724.2389
NLA12_MA_106,1,8555,9/13/2012,301.88,Region_1,Shaw Pond,1,1080204,42.25891476,_71.93931,NLA12_MA_106,MA_NLA12NEW,1951049.902,781397.6006
NLA12_MA_107,,,,0,Region_1,Hamblin Pond,1,1090002,41.57295403,_70.50772454,NLA12_MA_107,MA_NLA12NEW,2084757.832,737647.0352
NLA12_MA_108,1,8457,9/10/2012,18.75,Region_1,Unnamed,1,1090004,42.02607407,_70.88609036,NLA12_MA_108,MA_NLA12NEW,2041301.965,778345.4298
NLA12_MA_109,1,8590,9/14/2012,62.57,Region_1,Lake Lorraine,1,1080204,42.14480404,_72.5129138,NLA12_MA_109,MA_NLA12NEW,1908621.936,757385.0144
NLA12_MA_110,1,8599,9/16/2012,336.92,Region_1,Norwich Pond,1,1080206,42.30567112,_72.83293844,NLA12_MA_110,MA_NLA12NEW,1878794.504,768458.7738
NLA12_MA_111,1,8443,9/9/2012,13.74,Region_1,Besse Bog Reservoir,1,1090002,41.81248656,_70.63822658,NLA12_MA_111,MA_NLA12NEW,2067272.014,760646.3827
NLA12_MD_101,1,6968,7/5/2012,380.07,Region_3,Lake Habeeb,2,2070002,39.70336556,_78.6529137,NLA12_MD_101,MD_NLA07RVT,1465851.384,381111.081
NLA12_MD_101,2,8285,8/28/2012,380.07,Region_3,Lake Habeeb,2,2070002,39.70336556,_78.6529137,NLA12_MD_101,MD_NLA07RVT,1465851.384,381111.081
NLA12_MD_102,1,6777,6/25/2012,90.62,Region_3,Lake Kittamaqundi,2,2060006,39.2161943,_76.85372655,NLA12_MD_102,MD_NLA07RVT,1626846.443,356791.3307
NLA12_MD_103,1,7298,7/19/2012,779.28,Region_3,Lake Louise,5,5020006,39.68564758,_79.23041764,NLA12_MD_103,MD_NLA07RVT,1417916.535,370395.3106
NLA12_MD_104,1,7955,8/15/2012,2.91,Region_3,Johnsons Pond,2,2060007,38.37558017,_75.60016513,NLA12_MD_104,MD_NLA07RVT,1751841.322,286885.9489
NLA12_MD_105,1,6905,6/28/2012,10.81,Region_3,Leonard Pond,2,2060007,38.42355954,_75.56048462,NLA12_MD_105,MD_NLA12NEW,1754048.485,292872.0601
NLA12_MD_105,2,7983,8/16/2012,10.81,Region_3,Leonard Pond,2,2060007,38.42355954,_75.56048462,NLA12_MD_105,MD_NLA12NEW,1754048.485,292872.0601
NLA12_MD_106,,,,0.1,Region_3,Unnamed,2,2060005,38.40509069,_76.2188643,NLA12_MD_106,MD_NLA12NEW,1698808.656,278887.5554
NLA12_MD_107,,,,740.88,Region_3,Broadford Lake,5,5020006,39.41887417,_79.36633479,NLA12_MD_107,MD_NLA12NEW,1411748.537,338935.8291
NLA12_MD_108,1,7558,7/31/2012,101.6,Region_3,Needwood Lake,2,2070010,39.13192095,_77.1313764,NLA12_MD_108,MD_NLA12NEW,1605430.902,342812.6402
NLA12_MD_109,,,,0,Region_3,,2,2060009,37.96153507,_75.99756157,NLA12_MD_109,MD_NLA12NEW,1727921.316,234246.6598
NLA12_MD_110,,,,0.1,Region_3,,2,2060007,38.40389694,_76.04868155,NLA12_MD_110,MD_NLA12NEW,1713237.456,281811.763
NLA12_MD_111,,,,0.02,Region_3,Carroll Pond,2,2060004,38.17765932,_76.3614328,NLA12_MD_111,MD_NLA12NEW,1691970.743,251398.551
NLA12_MD_113,,,,0,Region_3,,2,2060010,38.05152641,_75.23658736,NLA12_MD_113,MD_NLA12NEW,1790442.506,258188.7467
NLA12_MD_114,,,,0.2,Region_3,,2,2060007,38.38224478,_75.94638745,NLA12_MD_114,MD_NLA12NEW,1722399.442,281287.4714
NLA12_MD_115,1,7219,7/17/2012,2.05,Region_3,Lake Vista,2,2060006,38.32546039,_76.43280178,NLA12_MD_115,MD_NLA12NEW,1682522.265,266346.6486
NLA12_MD_116,,,,4.36,Region_3,Little Magothy River,2,2060004,39.03995728,_76.43210763,NLA12_MD_116,MD_NLA12NEW,1666207.476,344751.9326
NLA12_MD_117,,,,0,Region_3,,2,2060007,38.2070595,_75.82587085,NLA12_MD_117,MD_NLA12NEW,1736732.252,264283.1558
NLA12_MD_118,1,7527,7/30/2012,8.69,Region_3,Unicorn Mill Pond,2,2060002,39.24393515,_75.8567384,NLA12_MD_118,MD_NLA12NEW,1709665.454,377336.0435
NLA12_ME_101,1,7773,8/8/2012,98.23,Region_1,Lower Middle Branch Pond,1,1050002,44.87942422,_68.22634141,NLA12_ME_101,ME_NLA07RVT,2159852.861,1143391.701
NLA12_ME_101,2,8473,9/10/2012,98.23,Region_1,Lower Middle Branch Pond,1,1050002,44.87942422,_68.22634141,NLA12_ME_101,ME_NLA07RVT,2159852.861,1143391.701
NLA12_ME_102,1,7917,8/13/2012,378.84,Region_1,Little Big Wood Pond,1,1030001,45.63439161,_70.36642133,NLA12_ME_102,ME_NLA07RVT,1975285.573,1177500.482
NLA12_ME_103,1,7597,8/1/2012,385.45,Region_1,Chain of Ponds,1,1030002,45.33651721,_70.66750065,NLA12_ME_103,ME_NLA07RVT,1961361.503,1139340.251
NLA12_ME_104,1,8128,8/20/2012,307.8,Region_1,Soper Pond,1,1010002,46.37254151,_69.22930798,NLA12_ME_104,ME_NLA07RVT,2037856.02,1280345.263
NLA12_ME_105,1,8142,8/21/2012,271.91,Region_1,Hudson Pond,1,1020002,46.16781234,_69.00231021,NLA12_ME_105,ME_NLA07RVT,2061034.436,1263437.044
NLA12_ME_106,1,7570,7/31/2012,330.37,Region_1,Howard Pond,1,1040002,44.5061147,_70.72230229,NLA12_ME_106,ME_NLA07RVT,1981513.305,1049039.133
NLA12_ME_107,1,8185,8/23/2012,69.91,Region_1,Peaked Mountain Pond,1,1050002,44.76671955,_67.69865499,NLA12_ME_107,ME_NLA07RVT,2203361.999,1143500.805
NLA12_ME_108,1,8407,9/5/2012,177.26,Region_1,Long Lake,1,1010003,47.17249324,_68.24525882,NLA12_ME_108,ME_NLA07RVT,2085156.491,1386658.202
NLA12_ME_109,1,7463,7/25/2012,60.78,Region_1,Sebasticook Lake,1,1030003,44.85554819,_69.23749986,NLA12_ME_109,ME_NLA07RVT,2084088.241,1118264.529
NLA12_ME_110,1,7534,7/30/2012,129.68,Region_1,Pleasant Lake,1,1060001,44.0417217,_70.52594229,NLA12_ME_110,ME_NLA07RVT,2010245.635,1003238.262
NLA12_ME_111,,,,263.54,Region_1,Sterling Pond,1,1010004,46.74895477,_68.64964195,NLA12_ME_111,ME_NLA12NEW,2068930.827,1332901.861
NLA12_ME_112,,,,267.81,Region_1,Ballard Pond,1,1030003,44.71847918,_70.22618064,NLA12_ME_112,ME_NLA12NEW,2013119.123,1082270.433
NLA12_ME_113,1,8598,9/13/2012,111.42,Region_1,Mud Pond,1,1020004,45.28593111,_68.89350155,NLA12_ME_113,ME_NLA12NEW,2096677.336,1171804.962
NLA12_ME_114,1,7314,7/18/2012,105.04,Region_1,Flying Pond,1,1040002,44.52528541,_69.98649383,NLA12_ME_114,ME_NLA12NEW,2037189.172,1066655.234
NLA12_ME_115,1,8314,8/29/2012,340.18,Region_1,Eighth Debsconeag Pond,1,1020001,45.77842979,_69.12446592,NLA12_ME_115,ME_NLA12NEW,2064020.402,1219288.611
NLA12_ME_116,1,7923,8/14/2012,403.14,Region_1,Ten Thousand Acre Pond,1,1030001,45.50588593,_69.95373547,NLA12_ME_116,ME_NLA12NEW,2010157.719,1172398.83
NLA12_ME_117,,,,579.55,Region_1,Unnamed,1,1010001,46.06810687,_69.93242145,NLA12_ME_117,ME_NLA12NEW,1994848.267,1232954.267
NLA12_ME_118,1,8015,8/15/2012,54.08,Region_1,Three Corner Pond,1,1050003,44.21313172,_69.52650339,NLA12_ME_118,ME_NLA12NEW,2081849.126,1043157.379
NLA12_ME_119,,,,317.11,Region_1,Little Longley Pond,1,1020001,46.14577734,_69.39157179,NLA12_ME_119,ME_NLA12NEW,2032779.892,1252704.711
NLA12_ME_120,1,7819,8/9/2012,186.94,Region_1,Second Buttermilk Pond,1,1020004,45.33344114,_69.26658734,NLA12_ME_120,ME_NLA12NEW,2067123.508,1168704.072
NLA12_ME_121,1,7650,8/2/2012,117.13,Region_1,Trafton Pond,1,1060002,43.84598141,_70.89131484,NLA12_ME_121,ME_NLA12NEW,1987792.937,974490.5301
NLA12_ME_122,1,8154,8/22/2012,22.95,Region_1,Little Lake,1,1050002,44.78163002,_67.20470823,NLA12_ME_122,ME_NLA12NEW,2240148.642,1156634.411
NLA12_ME_123,,,,197.31,Region_1,Lake Josephine,1,1010005,46.6734875,_67.90359028,NLA12_ME_123,ME_NLA12NEW,2126170.562,1341362.898
NLA12_ME_124,,,,346.97,Region_1,Round Pond,1,1020004,45.59947258,_69.14194556,NLA12_ME_124,ME_NLA12NEW,2068257.807,1199817.961
NLA12_ME_125,,,,120.19,Region_1,Kezar River,1,1060002,44.13150066,_70.88329382,NLA12_ME_125,ME_NLA12NEW,1980095.393,1005393.497
NLA12_ME_126,1,7774,8/7/2012,60.31,Region_1,Horseshoe Lake,1,1050002,44.87076276,_67.58003846,NLA12_ME_126,ME_NLA12NEW,2208907.971,1157325.035
NLA12_ME_126,2,8253,8/27/2012,60.31,Region_1,Horseshoe Lake,1,1050002,44.87076276,_67.58003846,NLA12_ME_126,ME_NLA12NEW,2208907.971,1157325.035
NLA12_ME_127,,,,452.11,Region_1,Upper Hudson Pond,1,1010004,46.57446207,_69.02446777,NLA12_ME_127,ME_NLA12NEW,2046761.602,1306239.647
NLA12_ME_128,,,,517.44,Region_1,Caribou Pond,1,1040001,45.21987747,_71.01514695,NLA12_ME_128,ME_NLA12NEW,1938443.542,1119688.302
NLA12_ME_129,1,8013,8/17/2012,114.41,Region_1,Webster Pond,1,1020003,45.44708588,_68.1886754,NLA12_ME_129,ME_NLA12NEW,2144481.787,1204707.023
NLA12_ME_130,1,7706,8/6/2012,233.06,Region_1,Nelson Pond,1,1040002,44.4160406,_70.26430126,NLA12_ME_130,ME_NLA12NEW,2019226.593,1049003.607
NLA12_ME_131,,,,1055.42,Region_1,Klondike Pond,1,1020002,45.9284552,_68.94972581,NLA12_ME_131,ME_NLA12NEW,2072399.22,1239083.99
NLA12_ME_132,,,,442.82,Region_1,Unnamed,1,1030001,45.56548409,_70.60219249,NLA12_ME_132,ME_NLA12NEW,1959576.047,1165237.215
NLA12_ME_133,,,,148.85,Region_1,Mill Pond,1,1010004,46.79316609,_68.15546362,NLA12_ME_133,ME_NLA12NEW,2103833.129,1348442.191
NLA12_ME_134,1,7420,7/24/2012,200.68,Region_1,Level Hill Road Farm Pond,1,1050003,44.43398548,_69.38994854,NLA12_ME_134,ME_NLA12NEW,2085504.189,1069810.625
NLA12_ME_135,1,8363,9/4/2012,189.82,Region_1,Skitacook Lake,1,1020003,46.03358616,_68.06506684,NLA12_ME_135,ME_NLA12NEW,2134863.332,1269851.352
NLA12_ME_136,,,,287.97,Region_1,Little Wilson Pond,1,1020004,45.37611074,_69.49046774,NLA12_ME_136,ME_NLA12NEW,2048959.334,1168414.898
NLA12_ME_137,1,8489,9/12/2012,93.11,Region_1,Little Watchie Pond,1,1060002,43.76837527,_70.60856237,NLA12_ME_137,ME_NLA12NEW,2011931.353,972086.9804
NLA12_ME_R02,1,7390,7/20/2012,42.81,Region_1,LAKE WOOD,1,1050002,44.40802473,_68.26846793,NLA12_ME_R02,,2171773.538,1092155.629
NLA12_ME_R03,1,7474,7/26/2012,330.66,Region_1,RODERIQUE POND,1,1030001,45.65308983,_69.92693773,NLA12_ME_R03,,2007742.142,1188711.289
NLA12_ME_R06,1,7430,7/24/2012,390.6,Region_1,DENNY POND,1,1010003,46.94446563,_68.87102341,NLA12_ME_R06,,2046548.06,1348870.96
NLA12_ME_R07,1,7941,8/14/2012,343.61,Region_1,BIG REED POND,1,1010004,46.35302208,_69.0573662,NLA12_ME_R07,,2051198.684,1281965.966
NLA12_ME_R08,1,7389,7/21/2012,97.04,Region_1,PLEASANT LAKE,1,1050001,45.34667189,_67.91202186,NLA12_ME_R08,,2168443.972,1200300.979
NLA12_ME_R10,1,7431,7/23/2012,344.87,Region_1,DEBOUILLE LAKE,1,1010003,46.96580352,_68.85604358,NLA12_ME_R10,,2046981.819,1351459.542
NLA12_ME_R11,1,7297,7/19/2012,69.58,Region_1,TILDEN POND,1,1050002,44.36838057,_69.11599687,NLA12_ME_R11,,2108442.265,1068833.067
NLA12_ME_R15,1,7429,7/25/2012,193.05,Region_1,4TH DEBSCONEAG LAKE,1,1020001,45.7539699,_69.07586512,NLA12_ME_R15,,2068411.994,1217736.781
NLA12_MI_101,1,7103,7/11/2012,224.37,Region_5,Pine Lake,4,4050006,43.21860654,_85.46809659,NLA12_MI_101,MI_NLA07RVT,849583.7188,687457.753
NLA12_MI_101,2,1000164,8/21/2012,224.37,Region_5,Pine Lake,4,4050006,43.21860654,_85.46809659,NLA12_MI_101,MI_NLA07RVT,849583.7188,687457.753
NLA12_MI_102,1,1000092,7/24/2012,176.99,Region_5,Pere Marquette Lake,4,4060101,43.94203389,_86.44955883,NLA12_MI_102,MI_NLA07RVT,762591.9693,759419.7567
NLA12_MI_103,1,1000162,8/17/2012,273.24,Region_5,Au Sable Lake,4,4070007,44.43034743,_83.92044853,NLA12_MI_103,MI_NLA07RVT,956663.955,836385.7951
NLA12_MI_104,1,1000070,7/17/2012,203.67,Region_5,Saddle Lake,4,4050002,42.37792782,_86.04479965,NLA12_MI_104,MI_NLA07RVT,813060.4263,589017.3737
NLA12_MI_105,1,1000056,7/11/2012,176.65,Region_5,Muskegon Lake,4,4060102,43.2314452,_86.31568591,NLA12_MI_105,MI_NLA07RVT,781312.1032,681610.4404
NLA12_MI_106,1,1000156,8/16/2012,214.79,Region_5,Deer Lake,4,4060105,45.17151443,_84.98252331,NLA12_MI_106,MI_NLA07RVT,863401.7981,908120.8297
NLA12_MI_107,1,1000153,8/15/2012,181.95,Region_5,Crooked Lake,4,4070004,45.41585495,_84.84528421,NLA12_MI_107,MI_NLA07RVT,870925.7527,936358.9274
NLA12_MI_108,1,1000066,7/16/2012,232.46,Region_5,Round Lake,4,4050001,42.08123991,_86.21361091,NLA12_MI_108,MI_NLA07RVT,802733.1644,554582.1323
NLA12_MI_109,1,1000052,7/11/2012,241.34,Region_5,Thornapple Lake,4,4050007,42.62319809,_85.19033981,NLA12_MI_109,MI_NLA07RVT,879444.4554,623882.1757
NLA12_MI_110,1,1000094,7/25/2012,301.57,Region_5,Mill Lake,4,4090003,42.7448541,_83.30902829,NLA12_MI_110,MI_NLA07RVT,1029849.546,656274.8428
NLA12_MI_111,1,7001,7/5/2012,218.11,Region_5,Ford Lake,4,4090005,42.2158744,_83.58440358,NLA12_MI_111,MI_NLA07RVT,1015336.008,594689.9401
NLA12_MI_112,1,1000080,7/19/2012,258.64,Region_5,Palmer Lake,4,4050001,41.94278644,_85.31406375,NLA12_MI_112,MI_NLA07RVT,877958.6917,547138.6346
NLA12_MI_113,1,1000168,8/22/2012,292.17,Region_5,Blue Lake,4,4060102,43.62015035,_85.28522778,NLA12_MI_113,MI_NLA07RVT,859229.9589,733648.1289
NLA12_MI_114,1,7002,7/6/2012,274.5,Region_5,Brighton Lake,4,4090005,42.51653009,_83.79679212,NLA12_MI_114,MI_NLA07RVT,993758.6044,625780.0739
NLA12_MI_115,1,1000081,7/19/2012,260.47,Region_5,West Lake,4,4050003,42.18639352,_85.57428357,NLA12_MI_115,MI_NLA07RVT,853682.5766,571848.3319
NLA12_MI_116,1,1000123,8/7/2012,189.3,Region_5,Mud Lake,4,4020103,47.12988727,_88.31624411,NLA12_MI_116,MI_NLA07RVT,585296.2658,1098949.164
NLA12_MI_117,1,1000091,7/24/2012,284.65,Region_5,Bogie Lake,4,4090005,42.61885968,_83.50544419,NLA12_MI_117,MI_NLA07RVT,1015849.477,640202.6718
NLA12_MI_118,1,1000106,7/31/2012,497.39,Region_5,Silver Lake,4,4030106,46.1517719,_88.83001694,NLA12_MI_118,MI_NLA07RVT,554405.0938,987840.1238
NLA12_MI_119,,,,187.36,Region_5,,4,4100001,42.08381274,_83.37348134,NLA12_MI_119,MI_NLA12NEW,1034440.92,582322.5603
NLA12_MI_120,1,1000072,7/17/2012,209.88,Region_5,Garwood Lake,4,4040001,41.79511788,_86.47416191,NLA12_MI_120,MI_NLA12NEW,784637.028,520562.5759
NLA12_MI_121,,,,269.84,Region_5,,4,4020201,46.3450107,_86.91954269,NLA12_MI_121,MI_NLA12NEW,699681.6479,1021801.979
NLA12_MI_122,1,1000148,8/14/2012,264.76,Region_5,Clear Lake,4,4070005,45.12471531,_84.17989786,NLA12_MI_122,MI_NLA12NEW,926633.0425,910511.5647
NLA12_MI_123,1,1000098,7/26/2012,334.29,Region_5,Fourth Lake,4,4050001,41.88595109,_84.59594103,NLA12_MI_123,MI_NLA12NEW,937446.4803,547682.2406
NLA12_MI_124,1,1000047,7/10/2012,198.02,Region_5,Crocker Lake,4,4060102,43.37342619,_86.14530228,NLA12_MI_124,MI_NLA12NEW,793368.4724,698791.4609
NLA12_MI_125,1,7795,8/8/2012,304.03,Region_5,Bella Lake,4,4020105,46.79211529,_88.25774765,NLA12_MI_125,MI_NLA12NEW,592784.4302,1062052.494
NLA12_MI_126,1,1000157,8/16/2012,371.44,Region_5,Seventh Spectacle Lake,4,4070007,44.88662282,_84.39873637,NLA12_MI_126,MI_NLA12NEW,912789.6487,882100.4817
NLA12_MI_127,,,,306.94,Region_5,,4,4050004,42.09123796,_84.36856143,NLA12_MI_127,MI_NLA12NEW,953241.578,572739.8583
NLA12_MI_128,1,1000076,7/18/2012,272.05,Region_5,Crooked Lake,4,4050003,42.20474298,_85.70757399,NLA12_MI_128,MI_NLA12NEW,842589.6043,572698.716
NLA12_MI_129,1,1000096,7/25/2012,329.08,Region_5,Windover Lake,4,4060102,43.95733488,_85.00046365,NLA12_MI_129,MI_NLA12NEW,877620.5975,773621.7931
NLA12_MI_130,1,1000161,8/17/2012,184.01,Region_5,Patricia Lake,4,4060105,45.1352057,_85.10758971,NLA12_MI_130,MI_NLA12NEW,854105.8909,902978.5993
NLA12_MI_131,,,,284.26,Region_5,Unnamed,4,4090005,42.48342217,_83.56843766,NLA12_MI_131,MI_NLA12NEW,1012732.045,624520.6146
NLA12_MI_132,1,1000105,7/31/2012,213.03,Region_5,Lake Mary,4,4030108,45.45225051,_87.75739561,NLA12_MI_132,MI_NLA12NEW,643878.319,917173.1291
