PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STATE,MATRIX,SAM_CODE,LAB,WATER_LAT,WATER_LON,CHEM_SAMPLE_ID,CHLA_SAMPLE_ID,VOLUME_FILTERED,AMMONIA_N_LAB_COMMENT,AMMONIA_N_MDL,AMMONIA_N_NARS_FLAG,AMMONIA_N_RESULT,AMMONIA_N_RL,AMMONIA_N_UNITS,CHLA_COMMENT,CHLA_LAB_COMMENT,CHLA_MDL,CHLA_NARS_FLAG,CHLA_RESULT,CHLA_RL,CHLA_UNITS,CHLORIDE_COMMENT,CHLORIDE_LAB_COMMENT,CHLORIDE_MDL,CHLORIDE_NARS_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,CHLORIDE_UNITS,COND_LAB_COMMENT,COND_MDL,COND_NARS_FLAG,COND_RESULT,COND_RL,COND_UNITS,DOC_LAB_COMMENT,DOC_MDL,DOC_NARS_FLAG,DOC_RESULT,DOC_RL,DOC_UNITS,NITRATE_NITRITE_N_LAB_COMMENT,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_NARS_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRATE_NITRITE_N_UNITS,NTL_COMMENT,NTL_LAB_COMMENT,NTL_MDL,NTL_NARS_FLAG,NTL_RESULT,NTL_RL,NTL_UNITS,PH_LAB_COMMENT,PH_NARS_FLAG,PH_RESULT,PH_UNITS,PTL_LAB_COMMENT,PTL_MDL,PTL_NARS_FLAG,PTL_RESULT,PTL_RL,PTL_UNITS,SULFATE_COMMENT,SULFATE_LAB_COMMENT,SULFATE_MDL,SULFATE_NARS_FLAG,SULFATE_RESULT,SULFATE_RL,SULFATE_UNITS,TKN_COMMENT,TKN_MDL,TKN_NARS_FLAG,TKN_RESULT,TKN_RL,TKN_UNITS,TURB_LAB_COMMENT,TURB_MDL,TURB_NARS_FLAG,TURB_RESULT,TURB_RL,TURB_UNITS,NtoP
4/26/2021,201371,NWCA16-2739,17-Jun-16,1,MA,WATER,REGULAR,ALS-MDT,42.0627,-70.67451,819630,819631,400,,0.03,ND,,0.1,mg N/L,,,1.25,,18.69,1.25,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,33800,1,uS/cm @ 25C,,1.2,,8.11,2.5,mg/L,,0.01,,0.2,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.866,,mg/L,,,7.6,Std. Units,,10,,82,20,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.1,,0.666,0.1,mg N/L,,0.1,,67,1,NTU,0.106781751
4/26/2021,201372,NWCA16-3828,17-Jun-16,2,OH,WATER,REGULAR,ALS-MDT,39.834332,-82.729346,823270,823271,100,,0.006,ND,,0.02,mg N/L,,,5,,400.5,5,ug/L,,,0.062,,18.2,1,mg/L,,0.2,,277,1,uS/cm @ 25C,,1.2,,19,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,3.59,,mg/L,,,7.63,Std. Units,,10,,60,20,ug/L,,,0.064,L,0.53,1,mg/L,,0.5,,3.54,0.5,mg N/L,,0.1,,20,1,NTU,0.188947368
4/26/2021,201373,NWCA16-4231,17-Jun-16,1,SC,WATER,REGULAR,ALS-MDT,32.81319,-79.73028,824500,824501,1000,,0.006,ND,,0.02,mg N/L,,,0.5,,2.136,0.5,ug/L,,,3.1,,2610,50,mg/L,,0.2,,8010,1,uS/cm @ 25C,,1.2,,28.9,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,2.62,,mg/L,,,7.78,Std. Units,,500,,4900,1000,ug/L,,,3.2,,266,50,mg/L,,0.1,,2.57,0.1,mg N/L,,0.1,,52,1,NTU,0.090657439
4/26/2021,201374,NWCA16-R051,16-Jun-16,1,MT,WATER,REGULAR,ALS-MDT,46.45362,-110.35032,821360,821361,400,,0.006,L,0.01,0.02,mg N/L,,,1.25,,2.67,1.25,ug/L,,,0.062,,1.79,1,mg/L,,0.2,,326,1,uS/cm @ 25C,,1.2,,8.2,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,0.494,,mg/L,,,8.16,Std. Units,,10,,92,20,ug/L,,,0.064,,28.3,1,mg/L,,0.1,,0.444,0.1,mg N/L,,0.1,,16,1,NTU,0.060243902
4/26/2021,201430,NWCA16-4175,19-Jun-16,2,RI,WATER,REGULAR,ALS-MDT,41.62166,-71.77745,819910,819911,200,,0.006,,0.32,0.02,mg N/L,,,2.5,,5.34,2.5,ug/L,,,0.062,,11.5,1,mg/L,,0.2,,75,1,uS/cm @ 25C,,1.2,,13.4,2.5,mg/L,,0.01,L,0.01,0.05,mg N/L,,,,,1.58,,mg/L,,,7.3,Std. Units,,10,,240,20,ug/L,,,0.064,,1.86,1,mg/L,,0.1,,1.53,0.1,mg N/L,,0.1,,7,1,NTU,0.117910448
4/26/2021,201431,NWCA16-2537,16-Jun-16,1,LA,WATER,REGULAR,ALS-MDT,29.57833,-92.19575,823340,823341,100,,0.006,,1.85,0.02,mg N/L,,,5,,58.74,5,ug/L,,,3.1,,1330,50,mg/L,,0.2,,4490,1,uS/cm @ 25C,,1.2,,26.4,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,5.62,,mg/L,,,7.77,Std. Units,,10,,226,20,ug/L,,,0.064,,12.2,1,mg/L,,0.5,,5.57,0.5,mg N/L,,0.1,,36,1,NTU,0.212878788
4/26/2021,201433,NWCA16-2560,17-Jun-16,1,LA,WATER,REGULAR,ALS-MDT,29.44525,-89.67835,823350,823351,800,,0.006,ND,,0.02,mg N/L,,,0.625,,12.015,0.625,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,9880,1,uS/cm @ 25C,,1.2,,11.9,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,0.811,,mg/L,,,7.5,Std. Units,,10,,124,20,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.1,,0.761,0.1,mg N/L,,0.1,,2,1,NTU,0.068151261
4/26/2021,201434,NWCA16-2740,19-Jun-16,1,MA,WATER,REGULAR,ALS-MDT,41.7083,-70.24979,819620,819621,800,,0.08,,0.39,0.25,mg N/L,,,0.625,,4.005,0.625,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,8200,1,uS/cm @ 25C,,1.2,,5.35,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,0.415,,mg/L,,,7.47,Std. Units,,10,,30,20,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.1,,0.365,0.1,mg N/L,,0.1,L,0.7,1,NTU,0.077570093
4/26/2021,201440,NWCA16-3606,19-Jun-16,1,NM,WATER,REGULAR,ALS-MDT,35.89674,-105.15191,820470,820471,214,,0.006,ND,,0.02,mg N/L,,,2.34,,4.991,2.34,ug/L,,,0.062,,4.32,1,mg/L,,0.2,,394,1,uS/cm @ 25C,,0.24,,4.62,0.5,mg/L,,0.01,,0.16,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.529,,mg/L,,,8.34,Std. Units,,10,,106,20,ug/L,,,0.064,,51.9,1,mg/L,,0.1,,0.369,0.1,mg N/L,,0.1,,33,1,NTU,0.114502165
4/26/2021,201441,NWCA16-3617,19-Jun-16,1,NM,WATER,REGULAR,ALS-MDT,35.89708,-105.15028,820440,820441,344,,0.006,ND,,0.02,mg N/L,,,1.45,,3.105,1.45,ug/L,,,0.062,,4.34,1,mg/L,,0.2,,403,1,uS/cm @ 25C,,0.24,,3.84,0.5,mg/L,,0.01,L,0.01,0.05,mg N/L,,,,,0.434,,mg/L,,,8.43,Std. Units,,25,,130,50,ug/L,,,0.064,,51.8,1,mg/L,,0.1,,0.384,0.1,mg N/L,,0.1,,397,1,NTU,0.113020833
4/26/2021,201442,NWCA16-3946,19-Jun-16,1,OR,WATER,REGULAR,ALS-MDT,44.59291,-123.12223,822070,822071,250,,0.006,,0.04,0.02,mg N/L,,,2,,8.544,2,ug/L,,,0.062,,3.71,1,mg/L,,0.2,,73.9,1,uS/cm @ 25C,,1.2,,8.48,2.5,mg/L,,0.01,,0.18,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.6,,mg/L,,,7.42,Std. Units,,10,,238,20,ug/L,,,0.064,,3.83,1,mg/L,,0.1,,0.42,0.1,mg N/L,,0.1,,9,1,NTU,0.070754717
4/26/2021,201444,NWCA16-R052,17-Jun-16,1,MT,WATER,REGULAR,ALS-MDT,47.83785,-112.57277,824590,824591,500,,0.006,ND,,0.02,mg N/L,,,1,,8.544,1,ug/L,,,0.062,,12.3,1,mg/L,,0.2,,547,1,uS/cm @ 25C,,1.2,,6.27,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,1.04,,mg/L,,,7.8,Std. Units,,10,,30,20,ug/L,,,0.064,,5.61,1,mg/L,,0.1,,0.99,0.1,mg N/L,,0.1,,3,1,NTU,0.165869219
4/26/2021,201540,NWCA16-4176,20-Jun-16,2,RI,WATER,REGULAR,ALS-MDT,41.70933,-71.30444,820940,820941,450,,0.08,ND,,0.25,mg N/L,,,1.11,,8.307,1.11,ug/L,,,15.5,,18300,250,mg/L,,0.2,,38900,1,uS/cm @ 25C,,1.2,,10.2,2.5,mg/L,,0.01,L,0.01,0.05,mg N/L,,,,,1.01,,mg/L,,,7.72,Std. Units,,10,,310,20,ug/L,,,16,,2750,250,mg/L,,0.1,,0.957,0.1,mg N/L,,0.1,,5,1,NTU,0.099019608
4/26/2021,201541,NWCA16-2736,20-Jun-16,1,MA,WATER,REGULAR,ALS-MDT,41.87461,-70.00031,819530,819531,250,,0.08,ND,,0.25,mg N/L,,,2,,70.488,2,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,30300,1,uS/cm @ 25C,,1.2,,24.1,2.5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,1.75,,mg/L,,,7.96,Std. Units,,10,,96,20,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.1,,1.7,0.1,mg N/L,,0.1,,4,1,NTU,0.072614108
4/26/2021,201542,NWCA16-4254,19-Jun-16,1,SC,WATER,REGULAR,ALS-MDT,32.60076,-80.18691,824490,824491,150,,0.08,ND,,0.25,mg N/L,,,3.33,,14.24,3.33,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,40600,1,uS/cm @ 25C,,1.2,,6.05,2.5,mg/L,,0.01,L,0.01,0.05,mg N/L,,,,,3.95,,mg/L,,,7.75,Std. Units,,25,,730,50,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,2,,3.9,2,mg N/L,,0.1,,169,1,NTU,0.652892562
4/26/2021,201570,NWCA16-3829,20-Jun-16,2,OH,WATER,REGULAR,ALS-MDT,40.61648,-81.60674,823260,823261,100,,0.03,,0.15,0.1,mg N/L,,,5,,16.02,5,ug/L,,,0.062,,11.8,1,mg/L,,0.2,,1060,1,uS/cm @ 25C,,1.2,,8.7,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,0.613,,mg/L,,,8.07,Std. Units,,10,,162,20,ug/L,,,0.64,,488,10,mg/L,,0.1,,0.563,0.1,mg N/L,,0.1,,5,1,NTU,0.07045977
4/26/2021,201571,NWCA16-3878,20-Jun-16,1,OK,WATER,REGULAR,ALS-MDT,34.43538,-96.20909,825000,825001,200,,0.03,ND,,0.1,mg N/L,,,2.5,,5.34,2.5,ug/L,,,0.062,,4.3,1,mg/L,,0.2,,107,1,uS/cm @ 25C,,1.2,,14.3,5,mg/L,,0.01,ND,,0.1,mg N/L,,,,,0.7,,mg/L,,,7.47,Std. Units,,10,,92,20,ug/L,,,0.064,,7.9,1,mg/L,,0.1,,0.6,0.1,mg N/L,,0.1,,14.5,0.1,NTU,0.048951049
4/26/2021,201590,NWCA16-4649,20-Jun-16,1,UT,WATER,REGULAR,UTPHL,41.2149,-111.36489,822370,822371,750,,0.02,ND,,0.05,mg N/L,,,,,3,,ug/L,,,0.0134,,8.5,0.5,mg/L,,0.083,,442,2,uS/cm @ 25C,Lab measured total organic carbon,,,,,mg/L,,0.01,L,0.0654,0.1,mg N/L,,,,L,0.195,0.2,mg/L,,,8.451,Std. Units,,0.802,,11,3,ug/L,,,0.0347,,54.8,,mg/L,Lab did not measure TKN,,,,,mg N/L,,0.052,,7.34,0.1,NTU,NA
4/26/2021,201610,NWCA16-3601,20-Jun-16,2,NM,WATER,REGULAR,ALS-MDT,36.97547,-104.47783,820660,820661,306,,0.03,L,0.09,0.1,mg N/L,,,1.63,,1.745,1.63,ug/L,,,0.62,,350,10,mg/L,,0.2,,1400,1,uS/cm @ 25C,,1.2,,8.17,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,3.6,,mg/L,,,8.25,Std. Units,,10,,58,20,ug/L,,,0.064,,58.8,1,mg/L,,0.1,,3.55,0.1,mg N/L,,0.1,,10,1,NTU,0.440636475
4/26/2021,201690,NWCA16-1694,21-Jun-16,2,FL,WATER,REGULAR,ALS-MDT,27.14468,-80.42187,824960,824961,200,,0.03,,0.11,0.1,mg N/L,,,2.5,,21.36,2.5,ug/L,,,0.062,,10.3,1,mg/L,,0.2,,98.1,1,uS/cm @ 25C,,2.4,,62.9,5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,3.35,,mg/L,,,6.7,Std. Units,,5,,1650,10,ug/L,,,0.064,,2.55,1,mg/L,,2,,3.3,2,mg N/L,,0.1,,2,1,NTU,0.053259141
4/26/2021,201691,NWCA16-1737,20-Jun-16,1,FL,WATER,REGULAR,ALS-MDT,28.88022,-80.88547,824950,824951,100,,0.006,,0.49,0.02,mg N/L,,,5,,352.44,5,ug/L,,,0.31,,121,5,mg/L,,0.2,,681,1,uS/cm @ 25C,,1.2,,32.3,2.5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,2.72,,mg/L,,,7.77,Std. Units,,5,,505,10,ug/L,,,0.064,,11.4,1,mg/L,,0.1,,2.67,0.1,mg N/L,,0.1,,78,1,NTU,0.084210526
4/26/2021,201692,NWCA16-2741,21-Jun-16,1,MA,WATER,REGULAR,ALS-MDT,41.8384,-70.74106,819570,819571,150,,0.03,L,0.06,0.1,mg N/L,,,3.33,,78.32,3.33,ug/L,,,0.062,,17.6,1,mg/L,,0.2,,68.2,1,uS/cm @ 25C,,1.2,,8.05,2.5,mg/L,,0.01,L,0.01,0.05,mg N/L,,,,,0.488,,mg/L,,,6.32,Std. Units,,10,,190,20,ug/L,,,0.064,,7,1,mg/L,,0.1,,0.438,0.1,mg N/L,,0.1,,9,1,NTU,0.060621118
4/26/2021,201830,NWCA16-4863,16-Jun-16,1,WA,WATER,REGULAR,ALS-MDT,47.431807,-123.972642,820290,820291,200,,0.03,ND,,0.1,mg N/L,,,2.5,,8.01,2.5,ug/L,,,0.062,,2.98,1,mg/L,,0.2,,47.7,1,uS/cm @ 25C,,0.24,,3.78,0.5,mg/L,,0.01,L,0.04,0.05,mg N/L,,,,,0.289,,mg/L,,,7.45,Std. Units,,10,,52,20,ug/L,,,0.064,L,0.99,1,mg/L,,0.1,,0.239,0.1,mg N/L,,0.1,L,0.6,1,NTU,0.076455026
4/26/2021,201833,NWCA16-3478,21-Jun-16,1,NE,WATER,REGULAR,UNL,41.844786,-101.44456,822580,822581,513,,0.01,,0.0844,0.01,mg N/L,,,0.49,,8.840215588,0.5,ug/L,,,0.0238,,1.49,0.1,mg/L,,1,,132.3,1,uS/cm @ 25C,,0.01,,2.115,0.05,mg/L,,0.01,,0.263,0.01,mg N/L,,,0.003,,2.05,0.05,mg/L,,,8.681,Std. Units,,3,,221,20,ug/L,,,0.0606,,4.934,0.1,mg/L,Lab did not measure TKN,,,,,mg N/L,,0.1,,3.78,0.1,NTU,0.969267139
4/26/2021,201835,NWCA16-3989,20-Jun-16,1,OR,WATER,REGULAR,ALS-MDT,44.4097,-123.30838,821970,821971,100,,0.006,,6.24,0.02,mg N/L,,,5,,5.34,5,ug/L,,,0.062,,10.5,1,mg/L,,0.2,,162,1,uS/cm @ 25C,,1.2,,10.6,2.5,mg/L,,0.01,,0.29,0.05,mg N/L,,,,,5.84,,mg/L,,,7.76,Std. Units,,5,,658,10,ug/L,,,0.064,,1.62,1,mg/L,,1,,5.55,1,mg N/L,,0.1,,25,1,NTU,0.550943396
4/26/2021,201840,NWCA16-4241,21-Jun-16,1,SC,WATER,REGULAR,ALS-MDT,32.41106,-80.63055,824470,824471,400,,0.006,,0.75,0.02,mg N/L,,,1.25,,10.68,1.25,ug/L,,,6.2,,3850,100,mg/L,,0.2,,11700,1,uS/cm @ 25C,,1.2,,38.4,2.5,mg/L,,0.01,,0.06,0.05,mg N/L,,,,,1.87,,mg/L,,,7.27,Std. Units,,50,,780,100,ug/L,,,6.4,,406,100,mg/L,,0.1,,1.81,0.1,mg N/L,,0.1,,15,1,NTU,0.048697917
4/26/2021,201843,NWCA16-4888,21-Jun-16,1,WA,WATER,REGULAR,ALS-MDT,48.293415,-122.382235,824360,824361,850,,0.006,ND,,0.02,mg N/L,,,0.588,,1.885,0.588,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,1910,1,uS/cm @ 25C,,0.24,,1.61,0.5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,0.383,,mg/L,,,7.51,Std. Units,,10,,28,20,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.1,,0.333,0.1,mg N/L,,0.1,,2,1,NTU,0.237888199
4/26/2021,201844,NWCA16-5131,20-Jun-16,1,WY,WATER,REGULAR,ALS-MDT,44.6548,-106.99181,822330,822331,204,,0.006,,0.04,0.02,mg N/L,,,2.45,ND,,2.45,ug/L,,,0.062,,1.98,1,mg/L,,0.2,,519,1,uS/cm @ 25C,,1.2,,7.13,2.5,mg/L,,0.01,,0.28,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.721,,mg/L,,,8.36,Std. Units,,10,,72,20,ug/L,,,0.064,,12.5,1,mg/L,,0.1,,0.441,0.1,mg N/L,,0.1,,2,1,NTU,0.10112202
4/26/2021,201900,NWCA16-2744,22-Jun-16,1,MA,WATER,REGULAR,ALS-MDT,41.98655,-71.30001,819550,819551,300,,0.006,,0.04,0.02,mg N/L,,,1.67,ND,,1.67,ug/L,,,0.31,,161,5,mg/L,,0.2,,594,1,uS/cm @ 25C,,1.2,,5.98,2.5,mg/L,,0.01,,0.09,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.423,,mg/L,,,7.2,Std. Units,,10,,46,20,ug/L,,,0.064,,10.9,1,mg/L,,0.1,,0.333,0.1,mg N/L,,0.1,,3,1,NTU,0.070735786
4/26/2021,201922,NWCA16-5008,22-Jun-16,1,WI,WATER,REGULAR,WSLOH,45.08565,-91.55713,825410,825411,50,ICE MELTED/NOT ICED.,0.015,S,0.22,,mg N/L,,ICE MELTED/NOT ICED,0.347,"S,ND",,,ug/L,,ICE MELTED/NOT ICED. Analyzed past the 28 days holding time: Method EPA 300.0 analyzed on 08/12/16 0000 | Analyzed past the 28 days holding time. | MATRIX SPIKE QC EXCEEDED.,0.031,"S,H,Q",28.6,,mg/L,ICE MELTED/NOT ICED.,10,S,316,,uS/cm @ 25C,,0.3,,8.95,,mg/L,ICE MELTED/NOT ICED.,0.019,S,1.35,,mg N/L,,ICE MELTED/NOT ICED.,0.03,S,2.86,,mg/L,ICE MELTED/NOT ICED.,S,7.29,Std. Units,ICE MELTED/NOT ICED.,5,S,316,,ug/L,,ICE MELTED/NOT ICED. Analyzed past the 28 days holding time: Method EPA 300.0 analyzed on 08/12/16 0000 | Analyzed past the 28 days holding time.,0.16,"S,H",2.35,,mg/L,Lab did not measure TKN,,,,,mg N/L,ICE MELTED/NOT ICED.,0.1,S,6.11,,NTU,0.319553073
4/26/2021,201930,NWCA16-2872,22-Jun-16,1,MI,WATER,REGULAR,ALS-MDT,44.51121,-84.91886,823030,823031,300,,0.006,L,0.01,0.02,mg N/L,,,1.67,,3.56,1.67,ug/L,,,0.062,L,0.21,1,mg/L,,0.2,,108,1,uS/cm @ 25C,,1.2,,18.7,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,0.991,,mg/L,,,7.43,Std. Units,,10,,70,20,ug/L,,,0.064,ND,,1,mg/L,,0.1,,0.941,0.1,mg N/L,,0.1,,9,1,NTU,0.052994652
4/26/2021,201932,NWCA16-2257,22-Jun-16,1,ID,WATER,REGULAR,ALS-MDT,43.89326,-112.35777,824610,824611,300,,0.006,ND,,0.02,mg N/L,,,1.67,,7.12,1.67,ug/L,,,0.062,,8.55,1,mg/L,,0.2,,223,1,uS/cm @ 25C,,1.2,,5.65,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,0.655,,mg/L,,,8.68,Std. Units,,10,,78,20,ug/L,,,0.064,,11.4,1,mg/L,,0.1,,0.605,0.1,mg N/L,,0.1,,4,1,NTU,0.115929204
4/26/2021,201933,NWCA16-2259,22-Jun-16,1,ID,WATER,REGULAR,ALS-MDT,43.90274,-112.33051,824630,824631,700,,0.006,ND,,0.02,mg N/L,,,0.71,ND,,0.71,ug/L,,,0.062,,11.4,1,mg/L,,0.2,,290,1,uS/cm @ 25C,,0.24,,1.42,0.5,mg/L,,0.01,,1.46,0.05,mg N/L,,,,,2.31,,mg/L,,,8.17,Std. Units,,10,,128,20,ug/L,,,0.064,,15,1,mg/L,,0.1,,0.851,0.1,mg N/L,,0.1,,4,1,NTU,1.626760563
4/26/2021,201934,NWCA16-2524,21-Jun-16,1,LA,WATER,REGULAR,ALS-MDT,30.13733,-92.2332,825820,825821,100,,0.006,,0.27,0.02,mg N/L,,,5,,106.8,5,ug/L,,,0.062,,4.71,1,mg/L,,0.2,,69,1,uS/cm @ 25C,,1.2,,16,2.5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,3.53,,mg/L,,,7.35,Std. Units,,10,,176,20,ug/L,,,0.064,L,0.57,1,mg/L,,2,,3.48,2,mg N/L,,0.1,,194,1,NTU,0.220625
4/26/2021,201935,NWCA16-2567,22-Jun-16,1,LA,WATER,REGULAR,ALS-MDT,32.10583,-91.48337,825810,825811,150,,0.006,L,0.02,0.02,mg N/L,,,3.33,,3.56,3.33,ug/L,,,0.062,,3.32,1,mg/L,,0.2,,129,1,uS/cm @ 25C,,1.2,,7.26,2.5,mg/L,,0.01,,2.42,0.05,mg N/L,,,,,3.51,,mg/L,,,7.68,Std. Units,,50,,410,100,ug/L,,,0.064,,4.64,1,mg/L,,0.4,,1.09,0.4,mg N/L,,0.1,,174,1,NTU,0.483471074
4/26/2021,201941,NWCA16-3058,21-Jun-16,1,MO,WATER,REGULAR,ALS-MDT,39.41285,-91.80974,824290,824291,500,,0.006,,0.02,0.02,mg N/L,,,1,,3.204,1,ug/L,,,0.062,,2.81,1,mg/L,,0.2,,662,1,uS/cm @ 25C,,0.24,,2.78,0.5,mg/L,,0.01,L,0.04,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.369,,mg/L,,,8.05,Std. Units,,10,,118,20,ug/L,,,0.064,,69.8,1,mg/L,,0.1,,0.329,0.1,mg N/L,,0.1,,3,1,NTU,0.132733813
4/26/2021,201945,NWCA16-4996,22-Jun-16,1,WA,WATER,REGULAR,ALS-MDT,48.281119,-122.380394,824340,824341,280,,0.08,,0.58,0.25,mg N/L,,,1.79,,5.721,1.79,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,5620,1,uS/cm @ 25C,,1.2,,6.25,2.5,mg/L,,0.01,L,0.03,0.05,mg N/L,,,,,0.281,,mg/L,,,7.04,Std. Units,,10,,264,20,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.1,,0.231,0.1,mg N/L,,0.1,,80,1,NTU,0.04496
4/26/2021,201946,NWCA16-4665,21-Jun-16,1,UT,WATER,REGULAR,UTPHL,41.22442,-111.35629,822380,822381,750,,0.02,ND,,0.05,mg N/L,,,0.000368,,3.2,,ug/L,,,0.0134,,8.14,0.5,mg/L,,0.083,,444,2,uS/cm @ 25C,Lab measured total organic carbon,,,,,mg/L,,0.01,,0.102,0.1,mg N/L,,,0.067,,0.248,0.2,mg/L,,,8.411,Std. Units,,0.802,,9,3,ug/L,,,0.0347,,55.3,,mg/L,Lab did not measure TKN,,,,,mg N/L,,0.052,,8.88,0.1,NTU,NA
4/26/2021,202001,NWCA16-1608,23-Jun-16,1,CT,WATER,REGULAR,ALS-MDT,41.82228,-72.74297,823070,823071,350,,0.006,,0.12,0.02,mg N/L,,,1.43,,1.526,1.43,ug/L,,,0.062,,43.4,1,mg/L,,0.2,,307,1,uS/cm @ 25C,,0.24,,4.82,0.5,mg/L,,0.01,,0.27,0.05,mg N/L,NTL calculated from TKN and NITRATE_NITRITE_N,,,J,0.764,,mg/L,,,7.93,Std. Units,,10,,196,20,ug/L,,,0.064,,13.7,1,mg/L,,0.1,,0.494,0.1,mg N/L,,0.1,,4,1,NTU,0.158506224
4/26/2021,202005,NWCA16-3857,22-Jun-16,1,OK,WATER,REGULAR,ALS-MDT,36.94178,-96.18708,824990,824991,354,,0.006,ND,,0.02,mg N/L,,,1.41,,6.034,1.41,ug/L,,,0.062,,5.3,1,mg/L,,0.2,,322,1,uS/cm @ 25C,,1.2,,9.6,5,mg/L,,0.01,ND,,0.1,mg N/L,,,,,0.7,,mg/L,,,8.17,Std. Units,,10,,170,20,ug/L,,,0.064,,5,1,mg/L,,0.1,,0.6,0.1,mg N/L,,0.1,,7.52,0.1,NTU,0.072916667
4/26/2021,202030,NWCA16-1695,23-Jun-16,2,FL,WATER,REGULAR,ALS-MDT,24.5931,-81.66268,819510,819511,600,,0.08,ND,,0.25,mg N/L,,,0.5,,1.78,0.5,ug/L,,,15.5,,22500,250,mg/L,,0.2,,50400,1,uS/cm @ 25C,,1.2,,5.05,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,0.385,,mg/L,,,7.72,Std. Units,,5,,25,10,ug/L,,,16,,3260,250,mg/L,,0.1,,0.335,0.1,mg N/L,,0.1,,2,1,NTU,0.076237624
4/26/2021,202080,NWCA16-2251,23-Jun-16,1,ID,WATER,REGULAR,ALS-MDT,44.46606,-111.86964,824620,824621,300,,0.006,ND,,0.02,mg N/L,,,1.67,,7.12,1.67,ug/L,,,0.062,L,0.5,1,mg/L,,0.2,,69.7,1,uS/cm @ 25C,,0.24,,1.51,0.5,mg/L,,0.01,L,0.02,0.05,mg N/L,,,,,0.215,,mg/L,,,7.96,Std. Units,,10,,112,20,ug/L,,,0.064,,1.08,1,mg/L,,0.1,,0.165,0.1,mg N/L,,0.1,,3,1,NTU,0.142384106
4/26/2021,202081,NWCA16-2564,23-Jun-16,1,LA,WATER,REGULAR,ALS-MDT,29.57712,-90.22449,823370,823371,250,,0.006,L,0.01,0.02,mg N/L,,,2,,14.952,2,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.2,,1730,1,uS/cm @ 25C,,1.2,,18.4,2.5,mg/L,,0.01,ND,,0.05,mg N/L,,,,,2.29,,mg/L,,,7.36,Std. Units,,10,,152,20,ug/L,Lab did not measure sulfate/chloride (brackish water sample),,,,,,mg/L,,0.4,,2.24,0.4,mg N/L,,0.1,,22,1,NTU,0.124456522
