UID,PUBLICATION_DATE,SITE_ID,DATE_COL,VISIT_NO,YEAR,UNIQUE_ID,DSGN_CYCLE,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,BORD_RIV,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FEOW_ID,FRAME08,FRAME13,FRAME18,FRAMEEW,FRAMEWS,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,MAJ_RIV_NM,MAJ_RIVER,MIS_BAS_NM,MIS_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,OWN_NARS,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PROB_CAT,PSTL_CODE,REACHCODE,SF_ST_ID,SITETYPE,SOURCE,STATE_NM,STATE_SF,STATECTY,STRAH_CAL,STRAH_CAT,STRAH_ORD,STRATUM,TNT_CAT,URBN_NRS08,URBN_NRS18,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,WGT_CAT,WGT_DSGN,WGT_TP_EXTENT,XCOORD,YCOORD,WGT_TP_CORE
2013229,4/7/2021,NRS18_IL_11563,8/12/2018,1,2018,NRS_IL-10155,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Jackson,13786620,StreamRiverPer,106.88,Region_05,Target_Sampled,46006,148,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,404425,Big Muddy River,H07,MS,H07140106,Big Muddy,37.80198308,-89.23035608,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Big Muddy River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRO_TPL,NRS18_18,IL_RO_TPL,IL,R07140106000016,None,PROB,NHDPlusv2,Illinois,Include,F17077,6,RiversOther,6,IL,Target,Non-Urban,Non-Urban,72,Interior River Valleys and Hills,72j,Southern Illinoian Till Plain,IL_RV_TPL,919.4931759,190.9830666,589914.2658,54864.63691,228.1186629
2013230,4/7/2021,NRS18_CO_10055,8/12/2018,1,2018,NRS_CO-10289,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Gunnison,9772755,StreamRiverPer,3042.13,Region_08,Target_Sampled,46006,130,Include,Include,Include,Include,Include,West,StreamRiver,189405,Middle Quartz Creek,H14,CO,H14020003,Tomichi,38.60455418,-106.4649269,Upper Colorado Region,H14,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Middle Quartz Creek,USFS,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_OverStream,NRS18_08_TSS,CO_Streams_CO_2nd,CO,R14020003000159,None,PROB,NHDPlusV1,Colorado,Include,F08051,2,SmallStreams,2,CO,Target,Non-Urban,Non-Urban,21,Southern Rockies,21b,Crystalline Subalpine Forests,CO_SS_WMT,4908.60492,1354.84838,-900967.754,173457.21,1854.003047
2013231,4/7/2021,NRS18_CO_10005,8/13/2018,1,2018,NRS_CO-10230,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Boulder,2888850,StreamRiverPer,1520.51,Region_08,Target_Sampled,46006,143,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,205012,Saint Vrain Creek,H10L,MS,H10190005,St. Vrain,40.15970306,-105.1184267,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10L,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Saint Vrain Creek,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseStream,NRS18_08_TSS,CO_Streams_CO_4th,CO,R10190005000016,None,PROB,NHDPlusV1,Colorado,Include,F08013,4,LargeStreams,4,CO,Target,Urban,Urban,25,High Plains,25l,Front Range Fans,CO_LS_SPL,832.7913419,132.346578,-768727.578,334992.761,198.519867
2013232,4/7/2021,NRS18_TX_10050,8/13/2018,1,2018,NRS_TX-10300,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,Not_Border,Jackson,7842813,StreamRiverPer,8.14,Region_06,Target_Sampled,46006,140,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1374489,Lavaca River,H12,TX,H12100101,Lavaca,28.9899364,-96.70226571,Rio Grande-Texas-Gulf Region,H12_13,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,9,GREAT PLAINS,9.5,TEXAS-LOUISIANA COASTAL PLAIN,Lavaca River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_GCP_RO_Base,NRS18_18,TX_GCP_RO,TX,R12100101000014,None,PROB,NHDPlusv2,Texas,Include,F48239,5,RiversOther,5,TX,Target,Non-Urban,Non-Urban,34,Western Gulf Coastal Plain,34c,Floodplains and Low Terraces,TX_RV_CPL,158.9274337,206.5353538,-68513.01386,-949115.5672,242.4545458
2013233,4/7/2021,NRS18_MS_10002,8/13/2018,2,2018,NRS_MS-10042,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,Not_Border,George,18121086,ArtificialPathStreamPer,9.825,Region_04,Target_Sampled,55800,149,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,694322,Pascagoula River,H03W,SA,H03170006,Pascagoula,30.88339067,-88.77355185,South-Atlantic Region,H03,Pascagoula River-Black Creek,Additional,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Pascagoula River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_BaseRiver,NRS18_08_TSS,Additional,MS,R03170006000083,None,PROB,NHDPlusV1,Mississippi,Include,F28039,7,RiversMajor,7,MS,Target,Non-Urban,Non-Urban,65,Southeastern Plains,65p,Southeastern Floodplains and Low Terraces,MS_RV_CPL,222.5062453,180.851279,688379.6,-713100.9,284.8407644
2013234,4/7/2021,NRS18_NJ_10001,8/13/2018,1,2018,NRS_NJ-10010,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Bergen,6245974,StreamRiverPer,51.81,Region_02,Target_Sampled,46006,118,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,878341,Mill Brook,H02,MA,H02030103,Hackensack-Passaic,41.04211981,-74.04730488,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Mill Brook,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_BaseStream,NRS18_08_TSS,NJ_Streams_NJ_2nd,NJ,R02030103000481,None,PROB,NHDPlusV1,New Jersey,Include,F34003,2,SmallStreams,2,NJ,Target,Urban,Urban,64,Northern Piedmont,64e,Glaciated Triassic Lowlands,NJ_SS_SAP,1125.583487,463.0802805,1814492,607431.9,529.2346063
2013235,4/7/2021,NRS18_NE_10004,8/13/2018,1,2018,NRS_NE-10035,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Nance,17298454,StreamRiverPer,512.11,Region_07,Target_Sampled,46006,143,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,834111,Timber Creek,H10L,MS,H10210010,Cedar,41.41565715,-98.08896794,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10L,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Timber Creek,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseStream,NRS18_08_TSS,NE_Streams_NE_4th,NE,R10210010000133,None,PROB,NHDPlusV1,Nebraska,Include,F31125,4,LargeStreams,4,NE,Target,Non-Urban,Non-Urban,27,Central Great Plains,27e,Central Nebraska Loess Plains,NE_LS_SPL,1053.059019,225.6964808,-173274.9,440643.5,416.670426
2013236,4/7/2021,NRS18_IL_10036,8/13/2018,1,2018,NRS_IL-10130,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,Not_Border,Alexander,5248050,StreamRiverPer,94.99,Region_05,Target_Sampled,46006,149,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,424697,Cache River,H07,MS,H07140108,Cache,37.13875808,-89.26780319,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,8,EASTERN TEMPERATE FORESTS,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Cache River,FWS,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRO_CPL,NRS18_18,IL_RO_CPL,IL,R07140108000002,None,PROB,NHDPlusv2,Illinois,Include,F17003,5,RiversOther,5,IL,Target,Non-Urban,Non-Urban,73,Mississippi Alluvial Plain,73a,Northern Holocene Meander Belts,IL_RV_CPLSAPUMW,9.126422007,12.62891277,591917.4832,-19507.28826,18.24176288
2013237,4/7/2021,NRS18_OR_10002,8/13/2018,2,2018,NRS_OR-10480,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Linn,23785691,StreamRiverPer,120.375,Region_10,Target_Sampled,46006,121,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1150077,South Santiam River,H17,PN,H17090006,South Santiam,44.49071409,-122.8137147,Pacific Northwest Region,H17,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,7,MARINE WEST COAST FOREST,7.1,MARINE WEST COAST FOREST,South Santiam River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_BaseRiver,NRS18_08_TSS,OR_Rivers_OR_5th,OR,R17090006000045,None,PROB,NHDPlusV1,Oregon,Include,F41043,5,RiversOther,5,OR,Target,Non-Urban,Non-Urban,3,Willamette Valley,3b,Willamette River and Tributaries Gallery Forest,OR_RV_WMT,301.9168069,136.1869739,-2099282,1080367,179.8695882
2013238,4/7/2021,NRS18_CO_10014,8/10/2018,2,2018,NRS_CO-10325,2018-19,WMTNS,West,XER,Xeric,Not_Border,Mesa,3179466,ArtificialPathStreamPer,1343.41,Region_08,Target_Sampled,55800,130,Include,Include,Include,Include,Exclude,Not_USFS,ArtificialPath,45730,Colorado River,H14,CO,H14010005,Colorado Headwaters-Plateau,39.18629226,-108.9047683,Upper Colorado Region,H14,Colorado River,MajorRiver,Not Miss River Basin,NMRB,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,Colorado River,BLM,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2R2_BaseRiver,NRS18_13_TSS,MajorRiver,CO,R14010005001976,None,PROB,NHDPlusV1,Colorado,Include,F08077,7,RiversMajor,7,CO,Target,Non-Urban,Non-Urban,20,Colorado Plateaus,20c,Semiarid Benchlands and Canyonlands,CO_RV_XER,495.1800898,68.52126026,-1101027,263874.1,102.7818904
2013239,4/7/2021,NRS18_CO_10977,8/13/2018,1,2018,NRS_CO-10484,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Larimer,2900003,StreamRiverPer,1501.33,Region_08,Target_Sampled,46006,143,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,205018,Cache la Poudre River,H10L,MS,H10190007,Cache La Poudre,40.57996498,-105.0562722,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10L,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Cache la Poudre River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRO_SPL,NRS18_18,CO_RO_SPL,CO,R10190007000017,None,PROB,NHDPlusv2,Colorado,Include,F08069,6,RiversOther,6,CO,Target,Urban,Urban,25,High Plains,25l,Front Range Fans,CO_RV_SPL,317.4321703,50.50943932,-759023.905,381357.4264,84.18239886
2013240,4/7/2021,NRS18_MD_10008,8/13/2018,1,2018,NRS_MD-10046,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Garrett,3809557,StreamRiverPer,724.84,Region_03,Target_Sampled,46006,150,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,585519,Little Youghiogheny River,H05,MS,H05020006,Youghiogheny,39.40693029,-79.41190187,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Little Youghiogheny River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseLS,NRS18_13_TSS,MD_LargeStreams_SAP,MD,R05020006000118,None,PROB,NHDPlusV1,Maryland,Include,F24023,4,LargeStreams,4,MD,Target,Urban,Urban,67,Ridge and Valley,67b,Northern Shale Valleys,MD_LS_SAP,695.7313,229.6462785,1408153,336941.6,258.3520633
2013241,4/7/2021,NRS18_VT_10017,8/14/2018,1,2018,NRS_VT-10144,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Addison,22220399,StreamRiverPer,108.39,Region_01,Target_Sampled,46006,117,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1461207,New Haven River,H02,MA,H04150402,Otter Creek,44.1128039,-73.09310954,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,New Haven River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseLS_NAP,NRS18_18,VT_LS_NAP,VT,R04150402010864,None,PROB,NHDPlusv2,Vermont,Include,F50001,3,LargeStreams,3,VT,Target,Non-Urban,Non-Urban,83,Eastern Great Lakes Lowlands,83b,Champlain Lowlands,VT_LS_NAP,412.6281893,185.1737083,1809935.795,959308.0895,199.4178397
2013242,4/7/2021,NRS18_NH_10019,8/14/2018,1,2018,NRS_NH-10130,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Rockingham,135896089,ArtificialPath,29.55,Region_01,Target_Sampled,55800,118,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,0,None,H01,NE,H01070006,Merrimack River,42.87761058,-70.99176953,New England Region,H01,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Powwow River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRO_NAP,NRS18_18,NH_RO_NAP,NH,R01070006014373,NHRIV700061403-17,PROB,NH_State_Frame,New Hampshire,Include_100K,F33015,0,RiversOther,5,NH,Target,Non-Urban,Non-Urban,59,Northeastern Coastal Zone,59f,Gulf of Maine Coastal Lowland,NH_RV_NAP,1249.364604,79.19603366,2008147.864,868002.7061,92.96925691
2013243,4/7/2021,NRS18_TX_10023,8/14/2018,1,2018,NRS_TX-10208,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,Not_Border,Victoria,1638519,StreamRiverPer,24.43,Region_06,Target_Sampled,46006,140,Include,Include,Include,Exclude,Exclude,Not_USFS,StreamRiver,1377682,Guadalupe River,H12,TX,H12100204,Lower Guadalupe,28.89089094,-97.13556039,Rio Grande-Texas-Gulf Region,H12_13,Guadalupe River,MajorRiver,Not Miss River Basin,NMRB,9,GREAT PLAINS,9.5,TEXAS-LOUISIANA COASTAL PLAIN,Guadalupe River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_GCP_RM_Base,NRS18_13_TSS,TX_GCP_RM,TX,R12100204000029,None,PROB,NHDPlusV1,Texas,Include,F48469,6,RiversMajor,6,TX,Target,Non-Urban,Non-Urban,34,Western Gulf Coastal Plain,34a,Northern Humid Gulf Coastal Prairies,TX_RV_CPL,866.5536,206.5353538,-110914.6,-959669.8,242.4545458
2013244,4/7/2021,NRS18_ND_10011,8/14/2018,2,2018,NRS_ND-10365,2018-19,PLNLOW,Plains and Lowlands,NPL,Northern Plains,Not_Border,Hettinger,16213022,StreamRiverPer,750.47,Region_08,Target_Sampled,46006,142,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1035898,Cannonball River,H10U,MS,H10130204,Upper Cannonball,46.45898753,-102.6568372,Missouri Region,H10,Cannonball River,Additional,Missouri Region,H10U,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Cannonball River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2R2_BaseRiver,NRS18_13_TSS,Additional,ND,R10130204000175,None,PROB,NHDPlusV1,North Dakota,Include,F38041,5,RiversMajor,5,ND,Target,Non-Urban,Non-Urban,43,Northwestern Great Plains,43a,Missouri Plateau,ND_RV_NPL,383.8347,67.51871331,-512410,1018939,82.14776785
2013245,4/7/2021,NRS18_CO_10034,8/9/2018,1,2018,NRS_CO-10370,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Mesa,3181222,StreamRiverPer,2587.92,Region_08,Target_Sampled,46006,130,Include,Include,Include,Include,Include,West,StreamRiver,174469,Cottonwood Creek,H14,CO,H14010005,Colorado Headwaters-Plateau,39.11368591,-107.9785352,Upper Colorado Region,H14,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Cottonwood Creek,USFS,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseLS_WMT,NRS18_18,CO_LS_WMT,CO,R14010005000112,None,PROB,NHDPlusv2,Colorado,Include,F08077,3,LargeStreams,3,CO,Target,Non-Urban,Non-Urban,21,Southern Rockies,21e,Sedimentary Subalpine Forests,CO_LS_WMT,7754.826109,440.5584955,-1023459.636,245452.8329,633.3028373
2013246,4/7/2021,NRS18_WI_10003,8/14/2018,1,2018,NRS_WI-10055,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,Crawford,13626319,StreamRiverInt,321.515,Region_05,Target_Sampled,46003,148,Include,Exclude,Include,Exclude,Exclude,Not_USFS,StreamRiver,1571689,Plum Creek,H07,MS,H07070006,Kickapoo,43.14322953,-91.02181196,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Plum Creek,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseStream,NRS18_08_TSS,WI_Streams_WI_1st,WI,R07070006000861,None,PROB,NHDPlusV1,Wisconsin,Include,F55023,1,SmallStreams,1,WI,Target,Non-Urban,Non-Urban,52,Driftless Area,52b,Blufflands and Coulees,WI_SS_UMW,8637.138912,639.0014365,402658.6,642463.4,741.2416663
2013247,4/7/2021,NRS18_NC_RF001,8/14/2018,1,2018,NRS_NC-10458,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Haywood,22153059,StreamRiverPer,955.95,Region_04,Target_Sampled,46006,152,Exclude,Exclude,Exclude,Exclude,Exclude,Not_USFS,StreamRiver,1016739,Winchester Creek,H06,MS,H06010106,Wheeler Lake,35.45111,-83.0675,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H06,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Winchester Creek,Non Federal,NRS_NO_NO_NO_18,HAND,NONE,NONE,NONE,NC,R06010106000716,None,HAND,None,North Carolina,Include,F37087,2,SmallStreams,2,None,Target,Urban,Non-Urban,66,Blue Ridge,66d,Southern Crystalline Ridges and Mountains,NONE,0,0,1160154.72,-150440.4816,0
2013248,4/7/2021,NRS18_MS_10001,8/14/2018,2,2018,NRS_MS-10037,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,Not_Border,Marion,15701805,StreamRiverInt,82.58,Region_04,Target_Sampled,46003,149,Include,Exclude,Include,Exclude,Exclude,Not_USFS,StreamRiver,0,None,H08,MS,H03180004,Lower Pearl,31.1972336,-89.69055436,Lower Mississippi Region,H08,Not Major River,NotMajorRiver,Lower Mississippi Region,H08,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_BaseStream,NRS18_08_TSS,MS_Streams_MS_1st2n,MS,R03180004002593,None,PROB,NHDPlusV1,Mississippi,Include,F28091,1,SmallStreams,1,MS,Target,Non-Urban,Non-Urban,65,Southeastern Plains,65f,Southern Pine Plains and Hills,MS_SS_CPL,13240.37307,1057.64367,598849.5,-684494.9,1301.715286
2013254,4/7/2021,NRS18_SD_10058,8/14/2018,1,2018,NRS_SD-10472,2018-19,PLNLOW,Plains and Lowlands,NPL,Northern Plains,Not_Border,Fall River,9555693,StreamRiverPer,1003.02,Region_08,Target_Sampled,46006,142,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1267017,Cheyenne River,H10U,MS,H10120106,Angostura Reservoir,43.26284603,-103.6068246,Missouri Region,H10,Cheyenne River,Additional,Missouri Region,H10U,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Cheyenne River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRM_NPL,NRS18_18,SD_RM_NPL,SD,R10120106000024,None,PROB,NHDPlusv2,South Dakota,Include,F46047,7,RiversMajor,7,SD,Target,Non-Urban,Non-Urban,43,Northwestern Great Plains,43g,Semiarid Pierre Shale Plains,SD_RV_NPL,185.5506918,71.88881179,-613831.0174,669852.5863,115.0220989
2013255,4/7/2021,NRS18_NJ_10334,8/15/2018,1,2018,NRS_NJ-10074,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Passaic,6250678,StreamRiverPer,59.45,Region_02,Target_Sampled,46006,118,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,881639,Weasel Brook,H02,MA,H02030103,Hackensack-Passaic,40.87942087,-74.17183043,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Weasel Brook,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverSS_SAP,NRS18_18,NJ_SS_SAP,NJ,R02030103000371,None,PROB,NHDPlusv2,New Jersey,Include,F34031,0,SmallStreams,0,NJ,Target,Urban,Urban,64,Northern Piedmont,64e,Glaciated Triassic Lowlands,NJ_SS_SAP,2981.032401,463.0802805,1808529.492,587320.8001,529.2346063
2013256,4/7/2021,NRS18_UT_10032,8/14/2018,1,2018,NRS_UT-10259,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Summit,3199328,StreamRiverPer,2962.12,Region_08,Target_Sampled,46006,130,Include,Include,Include,Include,Include,West,StreamRiver,1442710,Little East Fork,H14,CO,H14040107,Blacks Fork,40.8644634,-110.5393564,Upper Colorado Region,H14,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Little East Fork,USFS,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_OverStream,NRS18_08_TSS,UT_Streams_UT_2nd,UT,R14040107000455,None,PROB,NHDPlusV1,Utah,Include,F49043,2,SmallStreams,2,UT,Target,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19b,Uinta Subalpine Forests,UT_SS_WMT,2863.67724,638.4580328,-1210807,469830.5,957.6870492
2013257,4/7/2021,NRS18_DE_10033,8/14/2018,1,2018,NRS_DE-10096,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,Not_Border,Sussex,8077064,StreamRiverPer,10.83,Region_03,Target_Sampled,46006,118,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,214174,Johnson Branch,H02,MA,H02040207,Broadkill-Smyrna,38.87332717,-75.47641458,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,8,EASTERN TEMPERATE FORESTS,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Johnson Branch,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverSS_CPL,NRS18_18,DE_SS_CPL,DE,R02040207000209,None,PROB,NHDPlusv2,Delaware,Include,F10005,2,SmallStreams,2,DE,Target,Non-Urban,Non-Urban,63,Middle Atlantic Coastal Plain,63f,Delmarva Uplands,DE_SS_CPL,847.6209181,141.0764363,1750348.002,343668.5376,150.4815321
2013258,4/7/2021,NRS18_ID_10992,8/14/2018,1,2018,NRS_ID-10490,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Lemhi,23503548,ArtificialPathStreamPer,1215.91,Region_10,Target_Sampled,55800,121,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,400069,Salmon River,H17,PN,H17060203,Middle Salmon-Panther,45.13618762,-113.9096247,Pacific Northwest Region,H17,Salmon River,MajorRiver,Not Miss River Basin,NMRB,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Salmon River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverRM_WMT,NRS18_18,ID_RM_WMT,ID,R17060203000245,None,PROB,NHDPlusv2,Idaho,Include,F16059,6,RiversMajor,6,ID,Target,Non-Urban,Non-Urban,17,Middle Rockies,17ab,Dry Gneissic-Schistose-Volcanic Hills,ID_RV_WMT,1100.502173,113.3311607,-1399089.162,986311.9911,135.5046487
2013259,4/7/2021,NRS18_ID_10026,8/15/2018,1,2018,NRS_ID-10280,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Lemhi,23503540,ArtificialPathStreamPer,1195.91,Region_10,Target_Sampled,55800,121,Include,Include,Include,Include,Exclude,Not_USFS,ArtificialPath,400069,Salmon River,H17,PN,H17060203,Middle Salmon-Panther,45.18621772,-113.8928287,Pacific Northwest Region,H17,Salmon River,MajorRiver,Not Miss River Basin,NMRB,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Salmon River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseRM,NRS18_13_TSS,MajorRiver,ID,R17060203000241,None,PROB,NHDPlusV1,Idaho,Include,F16059,6,RiversMajor,6,ID,Target,Non-Urban,Urban,17,Middle Rockies,17aa,Dry Intermontane Sagebrush Valleys,ID_RV_WMT,279.1837,113.3311607,-1396751,991531.6,135.5046487
2013260,4/7/2021,NRS18_ID_10028,8/13/2018,1,2018,NRS_ID-10283,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Custer,23478899,ArtificialPathStreamPer,1847.52,Region_10,Target_Sampled,55800,121,Include,Include,Include,Include,Include,West,ArtificialPath,400069,Salmon River,H17,PN,H17060201,Upper Salmon,44.26037598,-114.7981142,Pacific Northwest Region,H17,Salmon River,MajorRiver,Not Miss River Basin,NMRB,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Salmon River,USFS,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseRM,NRS18_13_TSS,MajorRiver,ID,R17060201000400,None,PROB,NHDPlusV1,Idaho,Include,F16037,5,RiversMajor,5,ID,Target,Non-Urban,Non-Urban,16,Idaho Batholith,16k,Southern Forested Mountains,ID_RV_WMT,279.1837,113.3311607,-1486777,904090,135.5046487
